Using GATK jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar GetPileupSummaries -I results/recal/P017/P017_dna_normal_recal.bam -L resources/filtered_gnomad_chr.vcf.gz -V resources/filtered_gnomad_chr.vcf.gz -O results/mutect2/P017/P017_normal_pileup_summaries.table
14:00:02.365 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
14:00:02.519 INFO  GetPileupSummaries - ------------------------------------------------------------
14:00:02.522 INFO  GetPileupSummaries - The Genome Analysis Toolkit (GATK) v4.5.0.0
14:00:02.523 INFO  GetPileupSummaries - For support and documentation go to https://software.broadinstitute.org/gatk/
14:00:02.523 INFO  GetPileupSummaries - Executing as vsc35407@i28l20 on Linux v4.18.0-513.24.1.el8_9.x86_64 amd64
14:00:02.523 INFO  GetPileupSummaries - Java runtime: OpenJDK 64-Bit Server VM v17.0.10-internal+0-adhoc..src
14:00:02.523 INFO  GetPileupSummaries - Start Date/Time: July 14, 2024 at 2:00:02 PM CEST
14:00:02.523 INFO  GetPileupSummaries - ------------------------------------------------------------
14:00:02.523 INFO  GetPileupSummaries - ------------------------------------------------------------
14:00:02.524 INFO  GetPileupSummaries - HTSJDK Version: 4.1.0
14:00:02.524 INFO  GetPileupSummaries - Picard Version: 3.1.1
14:00:02.524 INFO  GetPileupSummaries - Built for Spark Version: 3.5.0
14:00:02.524 INFO  GetPileupSummaries - HTSJDK Defaults.COMPRESSION_LEVEL : 2
14:00:02.524 INFO  GetPileupSummaries - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
14:00:02.525 INFO  GetPileupSummaries - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
14:00:02.525 INFO  GetPileupSummaries - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
14:00:02.525 INFO  GetPileupSummaries - Deflater: IntelDeflater
14:00:02.525 INFO  GetPileupSummaries - Inflater: IntelInflater
14:00:02.525 INFO  GetPileupSummaries - GCS max retries/reopens: 20
14:00:02.525 INFO  GetPileupSummaries - Requester pays: disabled
14:00:02.525 INFO  GetPileupSummaries - Initializing engine
14:00:02.632 INFO  FeatureManager - Using codec VCFCodec to read file file:///lustre1/project/stg_00096/home/rdewin/WGS/resources/filtered_gnomad_chr.vcf.gz
14:00:02.803 INFO  FeatureManager - Using codec VCFCodec to read file file:///lustre1/project/stg_00096/home/rdewin/WGS/resources/filtered_gnomad_chr.vcf.gz
14:01:26.769 INFO  IntervalArgumentCollection - Processing 8916026 bp from intervals
14:01:27.140 INFO  GetPileupSummaries - Done initializing engine
14:01:27.147 INFO  ProgressMeter - Starting traversal
14:01:27.147 INFO  ProgressMeter -        Current Locus  Elapsed Minutes        Loci Processed      Loci/Minute
14:02:06.810 INFO  ProgressMeter -          chr1:255922              0.7                  1000           1512.8
14:02:16.954 INFO  ProgressMeter -         chr1:7145798              0.8                 29000          34935.5
14:02:26.984 INFO  ProgressMeter -        chr1:14874052              1.0                 58000          58158.0
14:02:37.203 INFO  ProgressMeter -        chr1:23538381              1.2                 85000          72798.9
14:02:47.422 INFO  ProgressMeter -        chr1:32943804              1.3                111000          82964.8
14:02:57.830 INFO  ProgressMeter -        chr1:42283287              1.5                137000          90645.4
14:03:07.982 INFO  ProgressMeter -        chr1:52067775              1.7                160000          95205.0
14:03:18.186 INFO  ProgressMeter -        chr1:60458604              1.9                186000         100505.2
14:03:28.430 INFO  ProgressMeter -        chr1:69431206              2.0                211000         104384.0
14:03:38.505 INFO  ProgressMeter -        chr1:79230974              2.2                236000         107797.0
14:03:48.528 INFO  ProgressMeter -        chr1:88222093              2.4                262000         111188.9
14:03:58.662 INFO  ProgressMeter -        chr1:98133884              2.5                287000         113652.9
14:04:08.854 INFO  ProgressMeter -       chr1:107295217              2.7                315000         116878.1
14:04:18.930 INFO  ProgressMeter -       chr1:116367117              2.9                340000         118754.5
14:04:28.968 INFO  ProgressMeter -       chr1:146605209              3.0                368000         121438.8
14:04:39.184 INFO  ProgressMeter -       chr1:155888598              3.2                394000         123101.3
14:04:49.509 INFO  ProgressMeter -       chr1:164663051              3.4                421000         124825.8
14:04:59.688 INFO  ProgressMeter -       chr1:173581391              3.5                447000         126188.0
14:05:09.934 INFO  ProgressMeter -       chr1:183203534              3.7                472000         127116.9
14:05:20.042 INFO  ProgressMeter -       chr1:192886450              3.9                499000         128556.3
14:05:30.082 INFO  ProgressMeter -       chr1:202088798              4.0                525000         129664.3
14:05:40.240 INFO  ProgressMeter -       chr1:210712221              4.2                550000         130386.9
14:05:50.309 INFO  ProgressMeter -       chr1:219413295              4.4                576000         131326.0
14:06:00.688 INFO  ProgressMeter -       chr1:228689745              4.6                602000         132046.0
14:06:11.012 INFO  ProgressMeter -       chr1:237244283              4.7                629000         132950.5
14:06:21.028 INFO  ProgressMeter -       chr1:245373047              4.9                656000         133931.8
14:06:31.371 INFO  ProgressMeter -         chr2:4125029              5.1                685000         135097.8
14:06:41.584 INFO  ProgressMeter -        chr2:12615848              5.2                713000         136052.7
14:06:51.660 INFO  ProgressMeter -        chr2:21202579              5.4                740000         136820.4
14:07:01.881 INFO  ProgressMeter -        chr2:30726414              5.6                765000         137123.8
14:07:12.325 INFO  ProgressMeter -        chr2:39221488              5.8                794000         138015.7
14:07:22.559 INFO  ProgressMeter -        chr2:47246960              5.9                821000         138600.1
14:07:32.847 INFO  ProgressMeter -        chr2:55347299              6.1                848000         139130.8
14:07:42.962 INFO  ProgressMeter -        chr2:64812233              6.3                874000         139536.7
14:07:53.388 INFO  ProgressMeter -        chr2:73633370              6.4                901000         139964.8
14:08:03.489 INFO  ProgressMeter -        chr2:81991125              6.6                928000         140485.1
14:08:13.735 INFO  ProgressMeter -        chr2:94646510              6.8                959000         141519.2
14:08:24.000 INFO  ProgressMeter -       chr2:105431671              6.9                983000         141489.1
14:08:34.119 INFO  ProgressMeter -       chr2:114884840              7.1               1009000         141789.2
14:08:44.442 INFO  ProgressMeter -       chr2:123715574              7.3               1036000         142146.6
14:08:54.579 INFO  ProgressMeter -       chr2:132255508              7.5               1064000         142680.9
14:09:04.713 INFO  ProgressMeter -       chr2:140930705              7.6               1091000         143061.3
14:09:14.885 INFO  ProgressMeter -       chr2:150852790              7.8               1116000         143157.1
14:09:25.185 INFO  ProgressMeter -       chr2:160670182              8.0               1141000         143210.7
