Using GATK jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar GetPileupSummaries -I results/recal/P105/P105_dna_tumor_recal.bam -L resources/filtered_gnomad_chr.vcf.gz -V resources/filtered_gnomad_chr.vcf.gz -O results/mutect2/P105/P105_tumor_pileup_summaries.table
16:31:14.516 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
16:31:14.630 INFO  GetPileupSummaries - ------------------------------------------------------------
16:31:14.632 INFO  GetPileupSummaries - The Genome Analysis Toolkit (GATK) v4.5.0.0
16:31:14.633 INFO  GetPileupSummaries - For support and documentation go to https://software.broadinstitute.org/gatk/
16:31:14.633 INFO  GetPileupSummaries - Executing as vsc35407@i28l15 on Linux v4.18.0-513.24.1.el8_9.x86_64 amd64
16:31:14.633 INFO  GetPileupSummaries - Java runtime: OpenJDK 64-Bit Server VM v17.0.10-internal+0-adhoc..src
16:31:14.633 INFO  GetPileupSummaries - Start Date/Time: July 14, 2024 at 4:31:14 PM CEST
16:31:14.633 INFO  GetPileupSummaries - ------------------------------------------------------------
16:31:14.633 INFO  GetPileupSummaries - ------------------------------------------------------------
16:31:14.634 INFO  GetPileupSummaries - HTSJDK Version: 4.1.0
16:31:14.634 INFO  GetPileupSummaries - Picard Version: 3.1.1
16:31:14.634 INFO  GetPileupSummaries - Built for Spark Version: 3.5.0
16:31:14.634 INFO  GetPileupSummaries - HTSJDK Defaults.COMPRESSION_LEVEL : 2
16:31:14.634 INFO  GetPileupSummaries - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
16:31:14.634 INFO  GetPileupSummaries - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
16:31:14.634 INFO  GetPileupSummaries - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
16:31:14.634 INFO  GetPileupSummaries - Deflater: IntelDeflater
16:31:14.634 INFO  GetPileupSummaries - Inflater: IntelInflater
16:31:14.634 INFO  GetPileupSummaries - GCS max retries/reopens: 20
16:31:14.635 INFO  GetPileupSummaries - Requester pays: disabled
16:31:14.635 INFO  GetPileupSummaries - Initializing engine
16:31:14.775 INFO  FeatureManager - Using codec VCFCodec to read file file:///lustre1/project/stg_00096/home/rdewin/WGS/resources/filtered_gnomad_chr.vcf.gz
16:31:14.879 INFO  FeatureManager - Using codec VCFCodec to read file file:///lustre1/project/stg_00096/home/rdewin/WGS/resources/filtered_gnomad_chr.vcf.gz
16:32:21.977 INFO  IntervalArgumentCollection - Processing 8916026 bp from intervals
16:32:22.171 INFO  GetPileupSummaries - Done initializing engine
16:32:22.181 INFO  ProgressMeter - Starting traversal
16:32:22.181 INFO  ProgressMeter -        Current Locus  Elapsed Minutes        Loci Processed      Loci/Minute
16:32:59.086 INFO  ProgressMeter -          chr1:251685              0.6                  1000           1626.1
16:33:09.243 INFO  ProgressMeter -         chr1:7752792              0.8                 31000          39523.2
16:33:19.375 INFO  ProgressMeter -        chr1:16670197              1.0                 63000          66092.0
16:33:29.725 INFO  ProgressMeter -        chr1:26280579              1.1                 93000          82614.0
16:33:39.859 INFO  ProgressMeter -        chr1:36735120              1.3                121000          93464.0
16:33:50.024 INFO  ProgressMeter -        chr1:46970207              1.5                148000         101090.6
16:34:00.221 INFO  ProgressMeter -        chr1:57447313              1.6                177000         108324.2
16:34:10.428 INFO  ProgressMeter -        chr1:67550444              1.8                206000         114184.4
16:34:20.563 INFO  ProgressMeter -        chr1:79247946              2.0                236000         119612.8
16:34:30.773 INFO  ProgressMeter -        chr1:90052279              2.1                267000         124580.1
16:34:40.861 INFO  ProgressMeter -       chr1:101325922              2.3                296000         128064.6
16:34:51.072 INFO  ProgressMeter -       chr1:112218024              2.5                328000         132177.2
16:35:01.281 INFO  ProgressMeter -       chr1:142903713              2.7                361000         136140.8
16:35:11.376 INFO  ProgressMeter -       chr1:153990937              2.8                391000         138656.6
16:35:21.605 INFO  ProgressMeter -       chr1:164386024              3.0                421000         140783.8
16:35:31.798 INFO  ProgressMeter -       chr1:174828365              3.2                451000         142709.5
16:35:41.896 INFO  ProgressMeter -       chr1:185962606              3.3                480000         144205.5
16:35:51.983 INFO  ProgressMeter -       chr1:197475046              3.5                513000         146709.8
16:36:02.071 INFO  ProgressMeter -       chr1:205300118              3.7                535000         145982.1
16:36:12.442 INFO  ProgressMeter -       chr1:212904854              3.8                558000         145400.2
16:36:22.657 INFO  ProgressMeter -       chr1:221207747              4.0                582000         145212.0
16:36:32.742 INFO  ProgressMeter -       chr1:229082482              4.2                604000         144636.0
16:36:42.774 INFO  ProgressMeter -       chr1:236277525              4.3                627000         144363.0
16:36:52.843 INFO  ProgressMeter -       chr1:244006748              4.5                652000         144535.0
16:37:02.961 INFO  ProgressMeter -         chr2:2639247              4.7                680000         145309.5
16:37:13.016 INFO  ProgressMeter -        chr2:11726690              4.8                711000         146681.6
16:37:23.174 INFO  ProgressMeter -        chr2:21587051              5.0                742000         147910.4
16:37:33.253 INFO  ProgressMeter -        chr2:31860083              5.2                769000         148325.8
16:37:43.339 INFO  ProgressMeter -        chr2:41359659              5.4                802000         149832.8
16:37:53.463 INFO  ProgressMeter -        chr2:50334383              5.5                832000         150687.8
16:38:03.764 INFO  ProgressMeter -        chr2:60315428              5.7                865000         151939.6
16:38:13.847 INFO  ProgressMeter -        chr2:70697312              5.9                894000         152531.1
16:38:23.906 INFO  ProgressMeter -        chr2:80490360              6.0                924000         153265.6
16:38:34.040 INFO  ProgressMeter -        chr2:91726101              6.2                958000         154574.7
16:38:44.258 INFO  ProgressMeter -       chr2:105983491              6.4                986000         154838.3
16:38:54.342 INFO  ProgressMeter -       chr2:116722573              6.5               1016000         155446.4
16:39:04.555 INFO  ProgressMeter -       chr2:127293378              6.7               1048000         156272.5
16:39:14.603 INFO  ProgressMeter -       chr2:137032316              6.9               1080000         157120.6
16:39:24.658 INFO  ProgressMeter -       chr2:148437818              7.0               1111000         157783.7
16:39:34.685 INFO  ProgressMeter -       chr2:159740887              7.2               1140000         158148.8
16:39:44.796 INFO  ProgressMeter -       chr2:170708206              7.4               1170000         158602.8
16:39:55.120 INFO  ProgressMeter -       chr2:181547328              7.5               1200000         158961.8
16:40:05.382 INFO  ProgressMeter -       chr2:193076220              7.7               1230000         159326.4
16:40:15.454 INFO  ProgressMeter -       chr2:205157668              7.9               1257000         159358.3
16:40:25.532 INFO  ProgressMeter -       chr2:215591483              8.1               1287000         159759.7
16:40:35.556 INFO  ProgressMeter -       chr2:225888872              8.2               1317000         160162.5
16:40:45.556 INFO  ProgressMeter -       chr2:235398456              8.4               1348000         160675.8
16:40:55.608 INFO  ProgressMeter -         chr3:1011923              8.6               1380000         161269.3
16:41:05.706 INFO  ProgressMeter -         chr3:9587714              8.7               1414000         162055.3
16:41:15.783 INFO  ProgressMeter -        chr3:18731105              8.9               1442000         162143.3
16:41:25.973 INFO  ProgressMeter -        chr3:28519571              9.1               1475000         162746.0
16:41:36.273 INFO  ProgressMeter -        chr3:38636384              9.2               1506000         163077.6
16:41:46.671 INFO  ProgressMeter -        chr3:49955139              9.4               1534000         163049.8
16:41:56.898 INFO  ProgressMeter -        chr3:60371395              9.6               1562000         163071.6
16:42:07.208 INFO  ProgressMeter -        chr3:70326965              9.8               1595000         163582.2
16:42:17.229 INFO  ProgressMeter -        chr3:81040426              9.9               1627000         164054.3
16:42:27.349 INFO  ProgressMeter -        chr3:98471179             10.1               1662000         164780.7
16:42:37.496 INFO  ProgressMeter -       chr3:109276903             10.3               1695000         165281.2
16:42:47.676 INFO  ProgressMeter -       chr3:120414905             10.4               1725000         165468.9
16:42:57.817 INFO  ProgressMeter -       chr3:130176108             10.6               1755000         165660.8
16:43:08.006 INFO  ProgressMeter -       chr3:140389576             10.8               1784000         165741.5
16:43:18.114 INFO  ProgressMeter -       chr3:151108365             10.9               1815000         166023.1
16:43:28.348 INFO  ProgressMeter -       chr3:161547514             11.1               1846000         166264.6
16:43:38.598 INFO  ProgressMeter -       chr3:172748230             11.3               1879000         166672.6
16:43:48.664 INFO  ProgressMeter -       chr3:182931852             11.4               1910000         166937.9
16:43:58.941 INFO  ProgressMeter -       chr3:193455844             11.6               1941000         167145.1
16:44:09.231 INFO  ProgressMeter -          chr4:804672             11.8               1975000         167597.8
16:44:19.484 INFO  ProgressMeter -         chr4:8658711             12.0               2008000         167962.5
16:44:29.732 INFO  ProgressMeter -        chr4:18449812             12.1               2043000         168483.3
16:44:39.911 INFO  ProgressMeter -        chr4:28939186             12.3               2076000         168842.3
16:44:50.213 INFO  ProgressMeter -        chr4:39351257             12.5               2112000         169404.5
16:45:00.224 INFO  ProgressMeter -        chr4:55988361             12.6               2147000         169937.8
16:45:10.249 INFO  ProgressMeter -        chr4:66183554             12.8               2180000         170297.4
16:45:20.509 INFO  ProgressMeter -        chr4:77257210             13.0               2214000         170673.8
16:45:30.537 INFO  ProgressMeter -        chr4:87300130             13.1               2243000         170709.9
16:45:40.740 INFO  ProgressMeter -        chr4:96783413             13.3               2270000         170557.4
16:45:50.799 INFO  ProgressMeter -       chr4:107168677             13.5               2301000         170735.7
16:46:00.849 INFO  ProgressMeter -       chr4:117244143             13.6               2328000         170618.6
16:46:11.090 INFO  ProgressMeter -       chr4:128111362             13.8               2361000         170899.5
16:46:21.148 INFO  ProgressMeter -       chr4:139525111             14.0               2394000         171210.5
16:46:31.370 INFO  ProgressMeter -       chr4:150803479             14.2               2424000         171269.3
16:46:41.462 INFO  ProgressMeter -       chr4:161441020             14.3               2453000         171282.7
16:46:51.551 INFO  ProgressMeter -       chr4:171405884             14.5               2487000         171641.5
16:47:01.603 INFO  ProgressMeter -       chr4:182196507             14.7               2520000         171931.3
16:47:11.730 INFO  ProgressMeter -       chr4:191680787             14.8               2555000         172334.5
16:47:22.028 INFO  ProgressMeter -         chr5:7132572             15.0               2591000         172762.7
16:47:32.270 INFO  ProgressMeter -        chr5:17068847             15.2               2622000         172862.4
16:47:42.486 INFO  ProgressMeter -        chr5:28329340             15.3               2657000         173225.2
16:47:52.526 INFO  ProgressMeter -        chr5:38320507             15.5               2689000         173419.5
16:48:02.717 INFO  ProgressMeter -        chr5:53324789             15.7               2721000         173581.9
16:48:12.924 INFO  ProgressMeter -        chr5:63802704             15.8               2750000         173548.5
16:48:23.088 INFO  ProgressMeter -        chr5:75608393             16.0               2779000         173523.6
16:48:33.194 INFO  ProgressMeter -        chr5:86045385             16.2               2809000         173571.3
16:48:43.389 INFO  ProgressMeter -        chr5:98168904             16.4               2839000         173602.3
16:48:53.632 INFO  ProgressMeter -       chr5:108864878             16.5               2872000         173812.5
16:49:03.713 INFO  ProgressMeter -       chr5:117868403             16.7               2905000         174033.4
16:49:13.909 INFO  ProgressMeter -       chr5:127325877             16.9               2938000         174240.0
16:49:23.981 INFO  ProgressMeter -       chr5:137751520             17.0               2966000         174163.4
16:49:34.182 INFO  ProgressMeter -       chr5:148157677             17.2               2992000         173973.2
16:49:44.065 INFO  ProgressMeter -       chr5:157064544             17.4               3020000         173915.7
16:49:54.301 INFO  ProgressMeter -       chr5:167289161             17.5               3050000         173940.3
16:50:04.499 INFO  ProgressMeter -       chr5:176465497             17.7               3079000         173902.7
16:50:14.844 INFO  ProgressMeter -         chr6:3079341             17.9               3110000         173985.5
16:50:24.918 INFO  ProgressMeter -        chr6:11910088             18.0               3141000         174058.9
16:50:35.141 INFO  ProgressMeter -        chr6:21614335             18.2               3171000         174081.1
16:50:45.215 INFO  ProgressMeter -        chr6:30840028             18.4               3208000         174501.0
16:50:55.406 INFO  ProgressMeter -        chr6:38819672             18.6               3246000         174951.2
16:51:05.585 INFO  ProgressMeter -        chr6:48519186             18.7               3274000         174861.4
