Using GATK jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar GetPileupSummaries -I results/recal/P057/P057_dna_tumor_recal.bam -L resources/filtered_gnomad_chr.vcf.gz -V resources/filtered_gnomad_chr.vcf.gz -O results/mutect2/P057/P057_tumor_pileup_summaries.table
15:55:59.977 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
15:56:00.739 INFO  GetPileupSummaries - ------------------------------------------------------------
15:56:00.743 INFO  GetPileupSummaries - The Genome Analysis Toolkit (GATK) v4.5.0.0
15:56:00.743 INFO  GetPileupSummaries - For support and documentation go to https://software.broadinstitute.org/gatk/
15:56:00.743 INFO  GetPileupSummaries - Executing as vsc35407@g28l15 on Linux v4.18.0-513.24.1.el8_9.x86_64 amd64
15:56:00.743 INFO  GetPileupSummaries - Java runtime: OpenJDK 64-Bit Server VM v17.0.10-internal+0-adhoc..src
15:56:00.744 INFO  GetPileupSummaries - Start Date/Time: July 14, 2024 at 3:55:59 PM CEST
15:56:00.744 INFO  GetPileupSummaries - ------------------------------------------------------------
15:56:00.744 INFO  GetPileupSummaries - ------------------------------------------------------------
15:56:00.744 INFO  GetPileupSummaries - HTSJDK Version: 4.1.0
15:56:00.745 INFO  GetPileupSummaries - Picard Version: 3.1.1
15:56:00.745 INFO  GetPileupSummaries - Built for Spark Version: 3.5.0
15:56:00.745 INFO  GetPileupSummaries - HTSJDK Defaults.COMPRESSION_LEVEL : 2
15:56:00.745 INFO  GetPileupSummaries - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
15:56:00.745 INFO  GetPileupSummaries - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
15:56:00.745 INFO  GetPileupSummaries - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
15:56:00.745 INFO  GetPileupSummaries - Deflater: IntelDeflater
15:56:00.746 INFO  GetPileupSummaries - Inflater: IntelInflater
15:56:00.746 INFO  GetPileupSummaries - GCS max retries/reopens: 20
15:56:00.746 INFO  GetPileupSummaries - Requester pays: disabled
15:56:00.746 INFO  GetPileupSummaries - Initializing engine
15:56:00.950 INFO  FeatureManager - Using codec VCFCodec to read file file:///lustre1/project/stg_00096/home/rdewin/WGS/resources/filtered_gnomad_chr.vcf.gz
15:56:01.114 INFO  FeatureManager - Using codec VCFCodec to read file file:///lustre1/project/stg_00096/home/rdewin/WGS/resources/filtered_gnomad_chr.vcf.gz
15:57:25.072 INFO  IntervalArgumentCollection - Processing 8916026 bp from intervals
15:57:25.391 INFO  GetPileupSummaries - Done initializing engine
15:57:25.397 INFO  ProgressMeter - Starting traversal
15:57:25.397 INFO  ProgressMeter -        Current Locus  Elapsed Minutes        Loci Processed      Loci/Minute
15:58:02.777 INFO  ProgressMeter -          chr1:253141              0.6                  1000           1605.4
15:58:13.173 INFO  ProgressMeter -         chr1:5141537              0.8                 22000          27629.5
15:58:23.258 INFO  ProgressMeter -        chr1:11182065              1.0                 42000          43552.7
15:58:33.562 INFO  ProgressMeter -        chr1:17132660              1.1                 65000          57214.1
15:58:43.840 INFO  ProgressMeter -        chr1:23459763              1.3                 85000          65015.4
15:58:54.238 INFO  ProgressMeter -        chr1:30327965              1.5                104000          70237.8
15:59:04.333 INFO  ProgressMeter -        chr1:36984920              1.6                122000          73987.2
15:59:14.415 INFO  ProgressMeter -        chr1:43152924              1.8                140000          77051.5
15:59:24.609 INFO  ProgressMeter -        chr1:50479292              2.0                156000          78516.2
15:59:34.886 INFO  ProgressMeter -        chr1:56698705              2.2                175000          81088.0
15:59:45.451 INFO  ProgressMeter -        chr1:62727509              2.3                193000          82682.4
15:59:55.458 INFO  ProgressMeter -        chr1:68822920              2.5                210000          83965.9
16:00:05.589 INFO  ProgressMeter -        chr1:75570856              2.7                226000          84648.4
16:00:15.605 INFO  ProgressMeter -        chr1:81436140              2.8                244000          86012.4
16:00:25.753 INFO  ProgressMeter -        chr1:87631423              3.0                261000          86828.8
16:00:35.839 INFO  ProgressMeter -        chr1:94411266              3.2                278000          87585.7
16:00:46.161 INFO  ProgressMeter -       chr1:100840613              3.3                295000          88163.7
16:00:56.389 INFO  ProgressMeter -       chr1:106799752              3.5                314000          89292.9
16:01:06.613 INFO  ProgressMeter -       chr1:113075837              3.7                331000          89776.5
16:01:16.962 INFO  ProgressMeter -       chr1:119509216              3.9                349000          90428.6
16:01:27.242 INFO  ProgressMeter -       chr1:147087483              4.0                370000          91794.3
16:01:37.385 INFO  ProgressMeter -       chr1:153473287              4.2                389000          92623.8
16:01:47.708 INFO  ProgressMeter -       chr1:159688493              4.4                407000          93095.6
16:01:57.889 INFO  ProgressMeter -       chr1:165873762              4.5                425000          93581.1
16:02:08.188 INFO  ProgressMeter -       chr1:171688962              4.7                443000          93991.7
16:02:18.501 INFO  ProgressMeter -       chr1:178836141              4.9                460000          94164.8
16:02:29.074 INFO  ProgressMeter -       chr1:185489579              5.1                478000          94442.5
16:02:39.432 INFO  ProgressMeter -       chr1:192005917              5.2                497000          94957.9
16:02:50.041 INFO  ProgressMeter -       chr1:198335917              5.4                515000          95181.2
16:03:00.309 INFO  ProgressMeter -       chr1:204816462              5.6                533000          95487.8
16:03:10.466 INFO  ProgressMeter -       chr1:210616235              5.8                550000          95633.0
16:03:20.680 INFO  ProgressMeter -       chr1:216473738              5.9                568000          95923.5
16:03:30.928 INFO  ProgressMeter -       chr1:222868800              6.1                586000          96188.8
16:03:40.971 INFO  ProgressMeter -       chr1:229260198              6.3                604000          96492.3
16:03:51.038 INFO  ProgressMeter -       chr1:234884862              6.4                622000          96774.2
16:04:01.124 INFO  ProgressMeter -       chr1:240830481              6.6                642000          97340.1
16:04:11.359 INFO  ProgressMeter -       chr1:246860595              6.8                662000          97841.7
16:04:21.507 INFO  ProgressMeter -         chr2:3317100              6.9                682000          98339.4
16:04:32.049 INFO  ProgressMeter -         chr2:9199550              7.1                702000          98722.1
16:04:42.176 INFO  ProgressMeter -        chr2:14880986              7.3                721000          99043.2
16:04:52.205 INFO  ProgressMeter -        chr2:20728775              7.4                739000          99237.5
