Using GATK jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar Mutect2 -R resources/genome.fa -I results/recal/P036/P036_dna_tumor_recal.bam -I results/recal/P036/P036_dna_normal_recal.bam -normal P036_normal --germline-resource resources/gnomad_chr.vcf.gz --panel-of-normals results/mutect2/pon/mutect2.pon.vcf.gz -O results/mutect2/P036/P036_variants.vcf --f1r2-tar-gz results/mutect2/P036/P036_f1r2.tar.gz --native-pair-hmm-threads 16
13:03:50.071 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
13:03:50.437 INFO  Mutect2 - ------------------------------------------------------------
13:03:50.439 INFO  Mutect2 - The Genome Analysis Toolkit (GATK) v4.5.0.0
13:03:50.440 INFO  Mutect2 - For support and documentation go to https://software.broadinstitute.org/gatk/
13:03:50.440 INFO  Mutect2 - Executing as vsc35407@g28l10 on Linux v4.18.0-513.24.1.el8_9.x86_64 amd64
13:03:50.440 INFO  Mutect2 - Java runtime: OpenJDK 64-Bit Server VM v17.0.10-internal+0-adhoc..src
13:03:50.440 INFO  Mutect2 - Start Date/Time: June 28, 2024 at 1:03:49 PM CEST
13:03:50.440 INFO  Mutect2 - ------------------------------------------------------------
13:03:50.440 INFO  Mutect2 - ------------------------------------------------------------
13:03:50.441 INFO  Mutect2 - HTSJDK Version: 4.1.0
13:03:50.441 INFO  Mutect2 - Picard Version: 3.1.1
13:03:50.441 INFO  Mutect2 - Built for Spark Version: 3.5.0
13:03:50.441 INFO  Mutect2 - HTSJDK Defaults.COMPRESSION_LEVEL : 2
13:03:50.441 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
13:03:50.441 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
13:03:50.441 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
13:03:50.442 INFO  Mutect2 - Deflater: IntelDeflater
13:03:50.442 INFO  Mutect2 - Inflater: IntelInflater
13:03:50.442 INFO  Mutect2 - GCS max retries/reopens: 20
13:03:50.442 INFO  Mutect2 - Requester pays: disabled
13:03:50.442 INFO  Mutect2 - Initializing engine
13:03:50.801 INFO  FeatureManager - Using codec VCFCodec to read file file:///lustre1/project/stg_00096/home/rdewin/WGS/results/mutect2/pon/mutect2.pon.vcf.gz
13:03:50.988 INFO  FeatureManager - Using codec VCFCodec to read file file:///lustre1/project/stg_00096/home/rdewin/WGS/resources/gnomad_chr.vcf.gz
13:03:51.128 INFO  Mutect2 - Done initializing engine
13:03:51.135 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
13:03:51.195 INFO  NativeLibraryLoader - Loading libgkl_smithwaterman.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_smithwaterman.so
13:03:51.196 INFO  IntelSmithWaterman - Using CPU-supported AVX-512 instructions
13:03:51.196 INFO  SmithWatermanAligner - Using AVX accelerated SmithWaterman implementation
13:03:51.207 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
13:03:51.234 INFO  IntelPairHmm - Using CPU-supported AVX-512 instructions
13:03:51.234 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
13:03:51.234 INFO  IntelPairHmm - Available threads: 16
13:03:51.235 INFO  IntelPairHmm - Requested threads: 16
13:03:51.235 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
13:03:51.307 INFO  ProgressMeter - Starting traversal
13:03:51.307 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
13:04:01.375 INFO  ProgressMeter -          chr1:327604              0.2                  1310           7807.7
13:04:11.409 INFO  ProgressMeter -          chr1:616063              0.3                  2510           7491.8
13:04:21.496 INFO  ProgressMeter -          chr1:938869              0.5                  3840           7632.2
13:04:31.509 INFO  ProgressMeter -         chr1:1214081              0.7                  5000           7462.5
13:04:41.596 INFO  ProgressMeter -         chr1:1536895              0.8                  6300           7516.7
13:04:51.655 INFO  ProgressMeter -         chr1:1854544              1.0                  7580           7536.3
13:05:01.697 INFO  ProgressMeter -         chr1:2134551              1.2                  8830           7526.6
13:05:11.712 INFO  ProgressMeter -         chr1:2269054              1.3                  9720           7253.3
13:05:21.712 INFO  ProgressMeter -         chr1:2604294              1.5                 11070           7346.9
13:05:31.730 INFO  ProgressMeter -         chr1:2948106              1.7                 12400           7408.7
13:05:41.785 INFO  ProgressMeter -         chr1:3311522              1.8                 13840           7516.5
13:05:51.830 INFO  ProgressMeter -         chr1:3645293              2.0                 15140           7537.2
13:06:01.942 INFO  ProgressMeter -         chr1:3987992              2.2                 16440           7550.8
13:06:12.012 INFO  ProgressMeter -         chr1:4323102              2.3                 17720           7556.3
13:06:22.018 INFO  ProgressMeter -         chr1:4661616              2.5                 19000           7564.1
13:06:32.057 INFO  ProgressMeter -         chr1:5000833              2.7                 20270           7565.8
13:06:42.105 INFO  ProgressMeter -         chr1:5332530              2.8                 21540           7566.9
13:06:52.122 INFO  ProgressMeter -         chr1:5693437              3.0                 22930           7608.9
13:07:02.136 INFO  ProgressMeter -         chr1:6013045              3.2                 24230           7618.3
13:07:12.204 INFO  ProgressMeter -         chr1:6345969              3.3                 25580           7639.7
13:07:22.220 INFO  ProgressMeter -         chr1:6697425              3.5                 26910           7655.3
13:07:32.256 INFO  ProgressMeter -         chr1:7042734              3.7                 28200           7657.9
13:07:42.330 INFO  ProgressMeter -         chr1:7391774              3.9                 29540           7672.0
13:07:52.403 INFO  ProgressMeter -         chr1:7704201              4.0                 30810           7667.5
13:08:02.425 INFO  ProgressMeter -         chr1:8030576              4.2                 32140           7679.3
13:08:12.480 INFO  ProgressMeter -         chr1:8365993              4.4                 33440           7682.3
13:08:22.508 INFO  ProgressMeter -         chr1:8700513              4.5                 34780           7694.7
13:08:32.556 INFO  ProgressMeter -         chr1:9022449              4.7                 36050           7690.7
13:08:42.575 INFO  ProgressMeter -         chr1:9342474              4.9                 37370           7698.1
13:08:52.577 INFO  ProgressMeter -         chr1:9674514              5.0                 38740           7715.3
13:09:02.637 INFO  ProgressMeter -        chr1:10001099              5.2                 40090           7726.2
13:09:12.709 INFO  ProgressMeter -        chr1:10349216              5.4                 41480           7743.6
13:09:22.752 INFO  ProgressMeter -        chr1:10679423              5.5                 42820           7751.5
13:09:32.780 INFO  ProgressMeter -        chr1:11021141              5.7                 44160           7759.3
13:09:42.853 INFO  ProgressMeter -        chr1:11356819              5.9                 45480           7762.3
13:09:52.867 INFO  ProgressMeter -        chr1:11680763              6.0                 46780           7763.0
13:10:02.895 INFO  ProgressMeter -        chr1:12045783              6.2                 48160           7776.4
13:10:12.942 INFO  ProgressMeter -        chr1:12393995              6.4                 49500           7782.3
13:10:22.989 INFO  ProgressMeter -        chr1:12804250              6.5                 51090           7826.2
13:10:32.999 INFO  ProgressMeter -        chr1:13117796              6.7                 52360           7820.9
13:10:43.013 INFO  ProgressMeter -        chr1:13451700              6.9                 53630           7815.8
13:10:53.067 INFO  ProgressMeter -        chr1:13790192              7.0                 54900           7810.1
13:11:03.118 INFO  ProgressMeter -        chr1:14134221              7.2                 56200           7809.0
13:11:13.216 INFO  ProgressMeter -        chr1:14476206              7.4                 57500           7807.0
13:11:23.286 INFO  ProgressMeter -        chr1:14809949              7.5                 58790           7804.3
13:11:33.357 INFO  ProgressMeter -        chr1:15148997              7.7                 60140           7809.5
13:11:43.388 INFO  ProgressMeter -        chr1:15484058              7.9                 61520           7819.0
13:11:53.468 INFO  ProgressMeter -        chr1:15822162              8.0                 62880           7824.8
13:12:03.485 INFO  ProgressMeter -        chr1:16226537              8.2                 64450           7856.9
13:12:13.492 INFO  ProgressMeter -        chr1:16579168              8.4                 65840           7866.4
13:12:23.516 INFO  ProgressMeter -        chr1:16870584              8.5                 67020           7850.7
13:12:33.529 INFO  ProgressMeter -        chr1:17207856              8.7                 68330           7850.7
13:12:43.588 INFO  ProgressMeter -        chr1:17552762              8.9                 69700           7856.8
13:12:53.612 INFO  ProgressMeter -        chr1:17890520              9.0                 70990           7854.3
13:13:03.684 INFO  ProgressMeter -        chr1:18251941              9.2                 72330           7856.6
13:13:13.763 INFO  ProgressMeter -        chr1:18589510              9.4                 73650           7856.6
13:13:23.763 INFO  ProgressMeter -        chr1:18932572              9.5                 74970           7857.7
13:13:33.813 INFO  ProgressMeter -        chr1:19289636              9.7                 76330           7862.2
13:13:43.883 INFO  ProgressMeter -        chr1:19625006              9.9                 77680           7865.3
13:13:53.920 INFO  ProgressMeter -        chr1:19975105             10.0                 79010           7866.7
13:14:03.949 INFO  ProgressMeter -        chr1:20321565             10.2                 80330           7867.2
13:14:13.981 INFO  ProgressMeter -        chr1:20661355             10.4                 81670           7869.6
13:14:24.011 INFO  ProgressMeter -        chr1:21002639             10.5                 83010           7871.9
13:14:34.062 INFO  ProgressMeter -        chr1:21346839             10.7                 84360           7874.9
13:14:44.090 INFO  ProgressMeter -        chr1:21676985             10.9                 85690           7876.1
13:14:54.114 INFO  ProgressMeter -        chr1:22020741             11.0                 87050           7880.1
13:15:04.187 INFO  ProgressMeter -        chr1:22364181             11.2                 88360           7879.0
13:15:14.224 INFO  ProgressMeter -        chr1:22717324             11.4                 89710           7881.8
13:15:24.278 INFO  ProgressMeter -        chr1:23054677             11.5                 91050           7883.4
