Using GATK jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar Mutect2 -R resources/genome.fa -I results/recal/P033/P033_dna_tumor_recal.bam -I results/recal/P033/P033_dna_normal_recal.bam -normal P033_normal --germline-resource resources/gnomad_chr.vcf.gz --panel-of-normals results/mutect2/pon/mutect2.pon.vcf.gz -O results/mutect2/P033/P033_variants.vcf --f1r2-tar-gz results/mutect2/P033/P033_f1r2.tar.gz --native-pair-hmm-threads 16
13:03:50.068 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
13:03:50.429 INFO  Mutect2 - ------------------------------------------------------------
13:03:50.431 INFO  Mutect2 - The Genome Analysis Toolkit (GATK) v4.5.0.0
13:03:50.431 INFO  Mutect2 - For support and documentation go to https://software.broadinstitute.org/gatk/
13:03:50.431 INFO  Mutect2 - Executing as vsc35407@i28l15 on Linux v4.18.0-513.24.1.el8_9.x86_64 amd64
13:03:50.431 INFO  Mutect2 - Java runtime: OpenJDK 64-Bit Server VM v17.0.10-internal+0-adhoc..src
13:03:50.431 INFO  Mutect2 - Start Date/Time: June 28, 2024 at 1:03:49 PM CEST
13:03:50.431 INFO  Mutect2 - ------------------------------------------------------------
13:03:50.431 INFO  Mutect2 - ------------------------------------------------------------
13:03:50.432 INFO  Mutect2 - HTSJDK Version: 4.1.0
13:03:50.432 INFO  Mutect2 - Picard Version: 3.1.1
13:03:50.432 INFO  Mutect2 - Built for Spark Version: 3.5.0
13:03:50.432 INFO  Mutect2 - HTSJDK Defaults.COMPRESSION_LEVEL : 2
13:03:50.432 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
13:03:50.432 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
13:03:50.432 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
13:03:50.432 INFO  Mutect2 - Deflater: IntelDeflater
13:03:50.432 INFO  Mutect2 - Inflater: IntelInflater
13:03:50.433 INFO  Mutect2 - GCS max retries/reopens: 20
13:03:50.433 INFO  Mutect2 - Requester pays: disabled
13:03:50.433 INFO  Mutect2 - Initializing engine
13:03:50.775 INFO  FeatureManager - Using codec VCFCodec to read file file:///lustre1/project/stg_00096/home/rdewin/WGS/results/mutect2/pon/mutect2.pon.vcf.gz
13:03:50.982 INFO  FeatureManager - Using codec VCFCodec to read file file:///lustre1/project/stg_00096/home/rdewin/WGS/resources/gnomad_chr.vcf.gz
13:03:51.110 INFO  Mutect2 - Done initializing engine
13:03:51.114 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
13:03:51.196 INFO  NativeLibraryLoader - Loading libgkl_smithwaterman.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_smithwaterman.so
13:03:51.196 INFO  IntelSmithWaterman - Using CPU-supported AVX-512 instructions
13:03:51.196 INFO  SmithWatermanAligner - Using AVX accelerated SmithWaterman implementation
13:03:51.204 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
13:03:51.225 INFO  IntelPairHmm - Using CPU-supported AVX-512 instructions
13:03:51.225 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
13:03:51.226 INFO  IntelPairHmm - Available threads: 16
13:03:51.226 INFO  IntelPairHmm - Requested threads: 16
13:03:51.226 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
13:03:51.298 INFO  ProgressMeter - Starting traversal
13:03:51.298 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
13:04:01.335 INFO  ProgressMeter -          chr1:436485              0.2                  1700          10163.4
13:04:11.375 INFO  ProgressMeter -          chr1:886056              0.3                  3520          10520.0
13:04:21.397 INFO  ProgressMeter -         chr1:1328949              0.5                  5270          10505.3
13:04:31.447 INFO  ProgressMeter -         chr1:1753412              0.7                  6950          10386.3
13:04:41.723 INFO  ProgressMeter -         chr1:2146325              0.8                  8590          10221.3
13:04:51.764 INFO  ProgressMeter -         chr1:2520171              1.0                 10210          10131.3
13:05:01.790 INFO  ProgressMeter -         chr1:3011036              1.2                 12090          10290.5
13:05:11.844 INFO  ProgressMeter -         chr1:3477341              1.3                 13900          10354.3
13:05:21.891 INFO  ProgressMeter -         chr1:3958265              1.5                 15690          10391.6
13:05:31.923 INFO  ProgressMeter -         chr1:4470116              1.7                 17560          10470.7
13:05:41.949 INFO  ProgressMeter -         chr1:4985933              1.8                 19450          10546.7
13:05:51.956 INFO  ProgressMeter -         chr1:5487632              2.0                 21300          10591.9
13:06:02.005 INFO  ProgressMeter -         chr1:5944434              2.2                 23090          10599.3
13:06:12.042 INFO  ProgressMeter -         chr1:6409045              2.3                 24870          10602.3
13:06:22.048 INFO  ProgressMeter -         chr1:6915422              2.5                 26750          10646.8
13:06:32.070 INFO  ProgressMeter -         chr1:7408551              2.7                 28590          10669.8
13:06:42.085 INFO  ProgressMeter -         chr1:7864544              2.8                 30380          10672.9
13:06:52.124 INFO  ProgressMeter -         chr1:8369556              3.0                 32280          10710.8
13:07:02.127 INFO  ProgressMeter -         chr1:8811491              3.2                 34010          10693.3
13:07:12.130 INFO  ProgressMeter -         chr1:9260154              3.3                 35770          10686.5
13:07:22.141 INFO  ProgressMeter -         chr1:9743787              3.5                 37640          10711.3
13:07:32.154 INFO  ProgressMeter -        chr1:10193343              3.7                 39400          10703.8
13:07:42.197 INFO  ProgressMeter -        chr1:10638627              3.8                 41170          10698.2
13:07:52.246 INFO  ProgressMeter -        chr1:11129170              4.0                 43020          10712.7
13:08:02.311 INFO  ProgressMeter -        chr1:11571123              4.2                 44750          10696.7
13:08:12.323 INFO  ProgressMeter -        chr1:12059086              4.4                 46570          10704.7
13:08:22.356 INFO  ProgressMeter -        chr1:12517926              4.5                 48340          10700.3
13:08:32.404 INFO  ProgressMeter -        chr1:13002384              4.7                 50240          10723.4
13:08:42.415 INFO  ProgressMeter -        chr1:13520085              4.9                 52150          10748.3
13:08:52.417 INFO  ProgressMeter -        chr1:14045969              5.0                 54090          10777.8
13:09:02.433 INFO  ProgressMeter -        chr1:14530384              5.2                 55890          10778.0
13:09:12.434 INFO  ProgressMeter -        chr1:15016016              5.4                 57750          10789.8
13:09:22.463 INFO  ProgressMeter -        chr1:15482483              5.5                 59570          10792.8
13:09:32.500 INFO  ProgressMeter -        chr1:15925872              5.7                 61310          10781.3
13:09:42.532 INFO  ProgressMeter -        chr1:16647549              5.9                 64000          10932.9
13:09:52.568 INFO  ProgressMeter -        chr1:17091772              6.0                 65690          10909.8
13:10:02.611 INFO  ProgressMeter -        chr1:17541769              6.2                 67420          10894.3
13:10:12.672 INFO  ProgressMeter -        chr1:18025312              6.4                 69220          10890.1
13:10:22.721 INFO  ProgressMeter -        chr1:18519574              6.5                 71060          10892.6
13:10:32.760 INFO  ProgressMeter -        chr1:18993420              6.7                 72860          10889.2
13:10:42.821 INFO  ProgressMeter -        chr1:19463194              6.9                 74650          10884.0
13:10:52.904 INFO  ProgressMeter -        chr1:19932577              7.0                 76390          10871.3
13:11:02.927 INFO  ProgressMeter -        chr1:20437599              7.2                 78250          10877.4
13:11:12.931 INFO  ProgressMeter -        chr1:20941097              7.4                 80180          10893.2
13:11:22.939 INFO  ProgressMeter -        chr1:21411843              7.5                 82000          10893.6
13:11:32.955 INFO  ProgressMeter -        chr1:21876267              7.7                 83790          10889.9
13:11:42.961 INFO  ProgressMeter -        chr1:22371073              7.9                 85640          10894.2
13:11:52.973 INFO  ProgressMeter -        chr1:22853420              8.0                 87450          10893.2
13:12:02.977 INFO  ProgressMeter -        chr1:23330196              8.2                 89260          10892.5
13:12:12.999 INFO  ProgressMeter -        chr1:23785105              8.4                 91050          10889.0
13:12:23.027 INFO  ProgressMeter -        chr1:24274472              8.5                 92900          10892.5
13:12:33.067 INFO  ProgressMeter -        chr1:24744543              8.7                 94720          10892.2
13:12:43.107 INFO  ProgressMeter -        chr1:25254388              8.9                 96620          10900.9
13:12:53.151 INFO  ProgressMeter -        chr1:25766853              9.0                 98530          10910.4
13:13:03.169 INFO  ProgressMeter -        chr1:26220357              9.2                100280          10902.5
13:13:13.177 INFO  ProgressMeter -        chr1:26699662              9.4                102150          10908.0
