Using GATK jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -Xmx200g -XX:+UseParallelGC -XX:ParallelGCThreads=4 -jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar Mutect2 -R resources/genome.fa -I results/recal/P017/P017_dna_normal_recal.bam --max-mnp-distance 0 -O results/mutect2/pon/P017_normal_for_pon.vcf.gz
14:49:47.127 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
14:49:47.239 INFO  Mutect2 - ------------------------------------------------------------
14:49:47.241 INFO  Mutect2 - The Genome Analysis Toolkit (GATK) v4.5.0.0
14:49:47.241 INFO  Mutect2 - For support and documentation go to https://software.broadinstitute.org/gatk/
14:49:47.241 INFO  Mutect2 - Executing as vsc35407@g28l22 on Linux v4.18.0-513.24.1.el8_9.x86_64 amd64
14:49:47.242 INFO  Mutect2 - Java runtime: OpenJDK 64-Bit Server VM v17.0.10-internal+0-adhoc..src
14:49:47.242 INFO  Mutect2 - Start Date/Time: June 24, 2024 at 2:49:47 PM CEST
14:49:47.242 INFO  Mutect2 - ------------------------------------------------------------
14:49:47.242 INFO  Mutect2 - ------------------------------------------------------------
14:49:47.242 INFO  Mutect2 - HTSJDK Version: 4.1.0
14:49:47.243 INFO  Mutect2 - Picard Version: 3.1.1
14:49:47.243 INFO  Mutect2 - Built for Spark Version: 3.5.0
14:49:47.243 INFO  Mutect2 - HTSJDK Defaults.COMPRESSION_LEVEL : 2
14:49:47.243 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
14:49:47.243 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
14:49:47.243 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
14:49:47.243 INFO  Mutect2 - Deflater: IntelDeflater
14:49:47.244 INFO  Mutect2 - Inflater: IntelInflater
14:49:47.244 INFO  Mutect2 - GCS max retries/reopens: 20
14:49:47.244 INFO  Mutect2 - Requester pays: disabled
14:49:47.244 INFO  Mutect2 - Initializing engine
14:49:47.400 INFO  Mutect2 - Done initializing engine
14:49:47.406 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
14:49:47.769 INFO  NativeLibraryLoader - Loading libgkl_smithwaterman.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_smithwaterman.so
14:49:47.770 INFO  IntelSmithWaterman - Using CPU-supported AVX-512 instructions
14:49:47.770 INFO  SmithWatermanAligner - Using AVX accelerated SmithWaterman implementation
14:49:47.799 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
14:49:47.826 INFO  IntelPairHmm - Using CPU-supported AVX-512 instructions
14:49:47.826 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
14:49:47.907 INFO  IntelPairHmm - Available threads: 4
14:49:47.907 INFO  IntelPairHmm - Requested threads: 4
14:49:47.907 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
14:49:47.963 INFO  ProgressMeter - Starting traversal
14:49:47.963 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
14:49:58.000 INFO  ProgressMeter -          chr1:261665              0.2                  1370           8190.5
14:50:08.001 INFO  ProgressMeter -          chr1:752305              0.3                  3890          11648.5
14:50:18.034 INFO  ProgressMeter -         chr1:1332109              0.5                  6750          13468.6
14:50:28.051 INFO  ProgressMeter -         chr1:1779585              0.7                  9250          13844.9
14:50:38.248 INFO  ProgressMeter -         chr1:2144751              0.8                 11360          13555.3
14:50:48.304 INFO  ProgressMeter -         chr1:2288067              1.0                 12320          12250.6
14:50:58.332 INFO  ProgressMeter -         chr1:2810159              1.2                 15010          12798.4
14:51:08.375 INFO  ProgressMeter -         chr1:3300341              1.3                 17640          13162.4
14:51:18.429 INFO  ProgressMeter -         chr1:3700602              1.5                 19890          13191.8
14:51:28.455 INFO  ProgressMeter -         chr1:4233797              1.7                 22590          13487.8
14:51:38.481 INFO  ProgressMeter -         chr1:4730180              1.8                 25220          13692.0
14:51:48.517 INFO  ProgressMeter -         chr1:5241611              2.0                 27840          13856.1
14:51:58.542 INFO  ProgressMeter -         chr1:5789999              2.2                 30680          14097.3
14:52:08.549 INFO  ProgressMeter -         chr1:6301830              2.3                 33430          14267.5
14:52:18.553 INFO  ProgressMeter -         chr1:6919469              2.5                 36500          14542.9
14:52:28.558 INFO  ProgressMeter -         chr1:7398152              2.7                 39140          14623.2
14:52:38.566 INFO  ProgressMeter -         chr1:7813349              2.8                 41570          14620.0
14:52:48.569 INFO  ProgressMeter -         chr1:8504032              3.0                 44750          14866.7
14:52:58.599 INFO  ProgressMeter -         chr1:8947340              3.2                 47340          14899.7
14:53:08.600 INFO  ProgressMeter -         chr1:9579300              3.3                 50450          15087.0
14:53:18.600 INFO  ProgressMeter -        chr1:10095914              3.5                 53200          15154.1
14:53:28.609 INFO  ProgressMeter -        chr1:10660850              3.7                 56050          15241.7
14:53:38.638 INFO  ProgressMeter -        chr1:11224695              3.8                 58940          15330.7
14:53:48.656 INFO  ProgressMeter -        chr1:11658908              4.0                 61410          15308.4
14:53:58.667 INFO  ProgressMeter -        chr1:12281134              4.2                 64400          15412.7
14:54:08.735 INFO  ProgressMeter -        chr1:12718082              4.3                 66970          15408.9
14:54:18.740 INFO  ProgressMeter -        chr1:13258915              4.5                 69810          15468.9
14:54:28.754 INFO  ProgressMeter -        chr1:13859400              4.7                 72750          15545.4
14:54:38.769 INFO  ProgressMeter -        chr1:14385349              4.8                 75480          15573.3
14:54:48.806 INFO  ProgressMeter -        chr1:14802167              5.0                 77920          15540.4
14:54:58.819 INFO  ProgressMeter -        chr1:15333389              5.2                 80770          15589.9
14:55:08.838 INFO  ProgressMeter -        chr1:15802632              5.3                 83380          15591.2
14:55:18.877 INFO  ProgressMeter -        chr1:16408143              5.5                 86570          15696.6
14:55:28.935 INFO  ProgressMeter -        chr1:16704567              5.7                 88370          15550.3
14:55:38.935 INFO  ProgressMeter -        chr1:17135825              5.8                 90630          15493.6
14:55:48.947 INFO  ProgressMeter -        chr1:17613201              6.0                 93250          15499.3
14:55:58.975 INFO  ProgressMeter -        chr1:18143320              6.2                 96030          15530.0
14:56:09.007 INFO  ProgressMeter -        chr1:18649375              6.4                 98740          15547.9
14:56:19.032 INFO  ProgressMeter -        chr1:19072632              6.5                101220          15529.8
14:56:29.033 INFO  ProgressMeter -        chr1:19563079              6.7                103870          15539.0
14:56:39.060 INFO  ProgressMeter -        chr1:20091764              6.9                106630          15562.8
14:56:49.079 INFO  ProgressMeter -        chr1:20625184              7.0                109420          15590.0
14:56:59.107 INFO  ProgressMeter -        chr1:21277410              7.2                112580          15667.2
14:57:09.110 INFO  ProgressMeter -        chr1:21721028              7.4                115130          15658.8
14:57:19.122 INFO  ProgressMeter -        chr1:22292075              7.5                117990          15691.6
14:57:29.135 INFO  ProgressMeter -        chr1:22941386              7.7                121090          15754.2
14:57:39.136 INFO  ProgressMeter -        chr1:23542901              7.9                124140          15808.2
14:57:49.148 INFO  ProgressMeter -        chr1:23998226              8.0                126740          15803.5
14:57:59.150 INFO  ProgressMeter -        chr1:24484442              8.2                129440          15811.5
14:58:09.157 INFO  ProgressMeter -        chr1:25028405              8.4                132210          15827.4
14:58:19.189 INFO  ProgressMeter -        chr1:25665963              8.5                135340          15884.2
