Using GATK jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -Xmx200g -XX:+UseParallelGC -XX:ParallelGCThreads=4 -jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar Mutect2 -R resources/genome.fa -I results/recal/P062/P062_dna_normal_recal.bam --max-mnp-distance 0 -O results/mutect2/pon/P062_normal_for_pon.vcf.gz
11:22:10.997 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
11:22:11.079 INFO  Mutect2 - ------------------------------------------------------------
11:22:11.081 INFO  Mutect2 - The Genome Analysis Toolkit (GATK) v4.5.0.0
11:22:11.081 INFO  Mutect2 - For support and documentation go to https://software.broadinstitute.org/gatk/
11:22:11.081 INFO  Mutect2 - Executing as vsc35407@i28l15 on Linux v4.18.0-513.24.1.el8_9.x86_64 amd64
11:22:11.081 INFO  Mutect2 - Java runtime: OpenJDK 64-Bit Server VM v17.0.10-internal+0-adhoc..src
11:22:11.082 INFO  Mutect2 - Start Date/Time: June 25, 2024 at 11:22:10 AM CEST
11:22:11.082 INFO  Mutect2 - ------------------------------------------------------------
11:22:11.082 INFO  Mutect2 - ------------------------------------------------------------
11:22:11.082 INFO  Mutect2 - HTSJDK Version: 4.1.0
11:22:11.082 INFO  Mutect2 - Picard Version: 3.1.1
11:22:11.082 INFO  Mutect2 - Built for Spark Version: 3.5.0
11:22:11.082 INFO  Mutect2 - HTSJDK Defaults.COMPRESSION_LEVEL : 2
11:22:11.083 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
11:22:11.083 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
11:22:11.083 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
11:22:11.083 INFO  Mutect2 - Deflater: IntelDeflater
11:22:11.083 INFO  Mutect2 - Inflater: IntelInflater
11:22:11.083 INFO  Mutect2 - GCS max retries/reopens: 20
11:22:11.083 INFO  Mutect2 - Requester pays: disabled
11:22:11.083 INFO  Mutect2 - Initializing engine
11:22:11.177 INFO  Mutect2 - Done initializing engine
11:22:11.182 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
11:22:11.183 INFO  NativeLibraryLoader - Loading libgkl_smithwaterman.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_smithwaterman.so
11:22:11.183 INFO  IntelSmithWaterman - Using CPU-supported AVX-512 instructions
11:22:11.183 INFO  SmithWatermanAligner - Using AVX accelerated SmithWaterman implementation
11:22:11.191 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
11:22:11.221 INFO  IntelPairHmm - Using CPU-supported AVX-512 instructions
11:22:11.221 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
11:22:11.221 INFO  IntelPairHmm - Available threads: 4
11:22:11.221 INFO  IntelPairHmm - Requested threads: 4
11:22:11.221 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
11:22:11.254 INFO  ProgressMeter - Starting traversal
11:22:11.254 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
11:22:21.278 INFO  ProgressMeter -          chr1:289545              0.2                  1580           9458.2
11:22:31.293 INFO  ProgressMeter -          chr1:752704              0.3                  4060          12156.3
11:22:41.314 INFO  ProgressMeter -         chr1:1224160              0.5                  6610          13193.6
11:22:51.335 INFO  ProgressMeter -         chr1:1691487              0.7                  9080          13592.5
11:23:01.666 INFO  ProgressMeter -         chr1:2135184              0.8                 11400          13568.2
11:23:11.686 INFO  ProgressMeter -         chr1:2193713              1.0                 11830          11745.4
11:23:21.709 INFO  ProgressMeter -         chr1:2616113              1.2                 14000          11922.5
11:23:31.720 INFO  ProgressMeter -         chr1:3059252              1.3                 16380          12213.9
11:23:41.751 INFO  ProgressMeter -         chr1:3500644              1.5                 18750          12431.4
11:23:51.792 INFO  ProgressMeter -         chr1:4022987              1.7                 21180          12640.0
11:24:01.829 INFO  ProgressMeter -         chr1:4422229              1.8                 23360          12675.6
11:24:11.853 INFO  ProgressMeter -         chr1:4815651              2.0                 25530          12701.7
11:24:21.877 INFO  ProgressMeter -         chr1:5332237              2.2                 28040          12879.8
11:24:31.885 INFO  ProgressMeter -         chr1:5892777              2.3                 30740          13115.2
11:24:41.891 INFO  ProgressMeter -         chr1:6389144              2.5                 33250          13243.8
11:24:51.926 INFO  ProgressMeter -         chr1:6837384              2.7                 35580          13286.7
11:25:01.930 INFO  ProgressMeter -         chr1:7279238              2.8                 37930          13334.0
11:25:11.944 INFO  ProgressMeter -         chr1:7698115              3.0                 40210          13352.2
11:25:21.970 INFO  ProgressMeter -         chr1:8277537              3.2                 43080          13553.2
11:25:31.980 INFO  ProgressMeter -         chr1:8809770              3.3                 45930          13729.2
11:25:41.990 INFO  ProgressMeter -         chr1:9388129              3.5                 48700          13865.7
11:25:52.003 INFO  ProgressMeter -        chr1:10095672              3.7                 51950          14120.1
11:26:02.006 INFO  ProgressMeter -        chr1:10617372              3.8                 54670          14215.3
11:26:12.034 INFO  ProgressMeter -        chr1:11073464              4.0                 57240          14263.6
11:26:22.068 INFO  ProgressMeter -        chr1:11559260              4.2                 59800          14305.4
11:26:32.107 INFO  ProgressMeter -        chr1:12172870              4.3                 62670          14415.0
11:26:42.143 INFO  ProgressMeter -        chr1:12576021              4.5                 64770          14346.1
11:26:52.161 INFO  ProgressMeter -        chr1:12988570              4.7                 67190          14351.4
11:27:02.193 INFO  ProgressMeter -        chr1:13457678              4.8                 69520          14337.0
11:27:12.212 INFO  ProgressMeter -        chr1:13907866              5.0                 71780          14310.3
11:27:22.247 INFO  ProgressMeter -        chr1:14353385              5.2                 74050          14286.5
11:27:32.269 INFO  ProgressMeter -        chr1:14755841              5.4                 76240          14249.8
11:27:42.307 INFO  ProgressMeter -        chr1:15265853              5.5                 78740          14270.8
11:27:52.314 INFO  ProgressMeter -        chr1:15697530              5.7                 81030          14255.0
11:28:02.325 INFO  ProgressMeter -        chr1:16107958              5.9                 83380          14250.1
11:28:12.437 INFO  ProgressMeter -        chr1:16423026              6.0                 85260          14163.5
11:28:22.535 INFO  ProgressMeter -        chr1:16633164              6.2                 86610          13996.4
11:28:32.555 INFO  ProgressMeter -        chr1:16900368              6.4                 88110          13864.6
11:28:42.581 INFO  ProgressMeter -        chr1:17342345              6.5                 90400          13860.5
11:28:52.629 INFO  ProgressMeter -        chr1:17850172              6.7                 93000          13902.2
11:29:02.668 INFO  ProgressMeter -        chr1:18320977              6.9                 95420          13915.9
11:29:12.709 INFO  ProgressMeter -        chr1:18802143              7.0                 97980          13948.8
11:29:22.752 INFO  ProgressMeter -        chr1:19414965              7.2                100810          14017.7
11:29:32.778 INFO  ProgressMeter -        chr1:19923470              7.4                103400          14051.3
11:29:42.789 INFO  ProgressMeter -        chr1:20382891              7.5                105720          14048.1
11:29:52.809 INFO  ProgressMeter -        chr1:20803683              7.7                107870          14022.6
11:30:02.864 INFO  ProgressMeter -        chr1:21203092              7.9                110010          13995.9
11:30:12.864 INFO  ProgressMeter -        chr1:21580091              8.0                112160          13973.1
11:30:22.889 INFO  ProgressMeter -        chr1:22101970              8.2                114770          14006.8
11:30:32.901 INFO  ProgressMeter -        chr1:22734289              8.4                117740          14082.4
11:30:42.901 INFO  ProgressMeter -        chr1:23380002              8.5                120760          14161.3
11:30:53.007 INFO  ProgressMeter -        chr1:23904915              8.7                123500          14202.1
11:31:03.057 INFO  ProgressMeter -        chr1:24426256              8.9                126160          14233.8
11:31:13.082 INFO  ProgressMeter -        chr1:25024022              9.0                129000          14285.0
11:31:23.115 INFO  ProgressMeter -        chr1:25719925              9.2                132210          14374.3
11:31:33.132 INFO  ProgressMeter -        chr1:26229342              9.4                134880          14403.1
11:31:43.166 INFO  ProgressMeter -        chr1:27008987              9.5                138300          14509.3
11:31:53.168 INFO  ProgressMeter -        chr1:27719317              9.7                141540          14593.9
11:32:03.173 INFO  ProgressMeter -        chr1:28223056              9.9                143980          14594.6
11:32:13.204 INFO  ProgressMeter -        chr1:28687741             10.0                146380          14590.6
11:32:23.209 INFO  ProgressMeter -        chr1:29192636             10.2                148850          14594.2
11:32:33.309 INFO  ProgressMeter -        chr1:29566794             10.4                150800          14545.3
11:32:43.316 INFO  ProgressMeter -        chr1:29909347             10.5                152450          14471.7
11:32:53.357 INFO  ProgressMeter -        chr1:30176362             10.7                153870          14378.1
11:33:03.364 INFO  ProgressMeter -        chr1:30510322             10.9                155460          14303.7
11:33:13.409 INFO  ProgressMeter -        chr1:30811045             11.0                157020          14228.1
11:33:23.436 INFO  ProgressMeter -        chr1:31172594             11.2                158900          14183.7
11:33:33.440 INFO  ProgressMeter -        chr1:31439695             11.4                160320          14100.6
11:33:43.491 INFO  ProgressMeter -        chr1:31879550             11.5                162300          14067.4
11:33:53.494 INFO  ProgressMeter -        chr1:32285322             11.7                164110          14021.7
11:34:03.514 INFO  ProgressMeter -        chr1:32871216             11.9                166570          14031.7
11:34:13.530 INFO  ProgressMeter -        chr1:33329678             12.0                168930          14033.1
11:34:23.549 INFO  ProgressMeter -        chr1:33778191             12.2                171160          14023.9
11:34:33.556 INFO  ProgressMeter -        chr1:34215625             12.4                173500          14023.9
11:34:43.574 INFO  ProgressMeter -        chr1:34641975             12.5                175770          14018.2
11:34:53.613 INFO  ProgressMeter -        chr1:35102466             12.7                178090          14016.2
11:35:03.626 INFO  ProgressMeter -        chr1:35856175             12.9                181170          14073.8
11:35:13.627 INFO  ProgressMeter -        chr1:36345578             13.0                183600          14080.2
11:35:23.654 INFO  ProgressMeter -        chr1:36883408             13.2                186130          14093.6
11:35:33.686 INFO  ProgressMeter -        chr1:37383904             13.4                188610          14102.9
11:35:43.688 INFO  ProgressMeter -        chr1:37948861             13.5                191460          14139.7
11:35:53.711 INFO  ProgressMeter -        chr1:38512406             13.7                194120          14161.5
11:36:03.730 INFO  ProgressMeter -        chr1:38960838             13.9                196530          14164.7
11:36:13.744 INFO  ProgressMeter -        chr1:39644968             14.0                199550          14211.4
11:36:23.751 INFO  ProgressMeter -        chr1:40251849             14.2                202340          14241.0
11:36:33.760 INFO  ProgressMeter -        chr1:40715614             14.4                204760          14244.1
11:36:43.811 INFO  ProgressMeter -        chr1:41271439             14.5                207490          14267.7
