Using GATK jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -Xmx200g -XX:+UseParallelGC -XX:ParallelGCThreads=4 -jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar Mutect2 -R resources/genome.fa -I results/recal/P058/P058_dna_normal_recal.bam --max-mnp-distance 0 -O results/mutect2/pon/P058_normal_for_pon.vcf.gz
00:32:03.812 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
00:32:04.036 INFO  Mutect2 - ------------------------------------------------------------
00:32:04.038 INFO  Mutect2 - The Genome Analysis Toolkit (GATK) v4.5.0.0
00:32:04.038 INFO  Mutect2 - For support and documentation go to https://software.broadinstitute.org/gatk/
00:32:04.039 INFO  Mutect2 - Executing as vsc35407@g28l15 on Linux v4.18.0-513.24.1.el8_9.x86_64 amd64
00:32:04.039 INFO  Mutect2 - Java runtime: OpenJDK 64-Bit Server VM v17.0.10-internal+0-adhoc..src
00:32:04.039 INFO  Mutect2 - Start Date/Time: June 27, 2024 at 12:32:03 AM CEST
00:32:04.039 INFO  Mutect2 - ------------------------------------------------------------
00:32:04.039 INFO  Mutect2 - ------------------------------------------------------------
00:32:04.040 INFO  Mutect2 - HTSJDK Version: 4.1.0
00:32:04.040 INFO  Mutect2 - Picard Version: 3.1.1
00:32:04.040 INFO  Mutect2 - Built for Spark Version: 3.5.0
00:32:04.040 INFO  Mutect2 - HTSJDK Defaults.COMPRESSION_LEVEL : 2
00:32:04.040 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
00:32:04.040 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
00:32:04.040 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
00:32:04.040 INFO  Mutect2 - Deflater: IntelDeflater
00:32:04.041 INFO  Mutect2 - Inflater: IntelInflater
00:32:04.041 INFO  Mutect2 - GCS max retries/reopens: 20
00:32:04.041 INFO  Mutect2 - Requester pays: disabled
00:32:04.041 INFO  Mutect2 - Initializing engine
00:32:04.300 INFO  Mutect2 - Done initializing engine
00:32:04.308 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
00:32:04.358 INFO  NativeLibraryLoader - Loading libgkl_smithwaterman.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_smithwaterman.so
00:32:04.359 INFO  IntelSmithWaterman - Using CPU-supported AVX-512 instructions
00:32:04.359 INFO  SmithWatermanAligner - Using AVX accelerated SmithWaterman implementation
00:32:04.370 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
00:32:04.399 INFO  IntelPairHmm - Using CPU-supported AVX-512 instructions
00:32:04.399 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
00:32:04.400 INFO  IntelPairHmm - Available threads: 4
00:32:04.400 INFO  IntelPairHmm - Requested threads: 4
00:32:04.400 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
00:32:04.435 INFO  ProgressMeter - Starting traversal
00:32:04.435 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
00:32:14.459 INFO  ProgressMeter -          chr1:244264              0.2                  1300           7781.3
00:32:24.469 INFO  ProgressMeter -          chr1:581974              0.3                  3140           9404.0
00:32:34.526 INFO  ProgressMeter -         chr1:1121924              0.5                  5640          11245.9
00:32:44.539 INFO  ProgressMeter -         chr1:1579574              0.7                  7850          11744.5
00:32:54.541 INFO  ProgressMeter -         chr1:2013943              0.8                 10120          12118.3
00:33:04.773 INFO  ProgressMeter -         chr1:2151612              1.0                 10880          10819.1
00:33:14.797 INFO  ProgressMeter -         chr1:2431839              1.2                 12540          10693.4
00:33:24.838 INFO  ProgressMeter -         chr1:2861441              1.3                 14730          10992.3
00:33:34.887 INFO  ProgressMeter -         chr1:3306189              1.5                 17030          11296.6
00:33:44.925 INFO  ProgressMeter -         chr1:3575061              1.7                 18700          11165.3
00:33:54.927 INFO  ProgressMeter -         chr1:3985901              1.8                 20760          11273.2
00:34:04.951 INFO  ProgressMeter -         chr1:4287505              2.0                 22510          11206.8
00:34:14.982 INFO  ProgressMeter -         chr1:4642621              2.2                 24400          11214.4
00:34:25.014 INFO  ProgressMeter -         chr1:5025721              2.3                 26290          11220.7
00:34:35.032 INFO  ProgressMeter -         chr1:5371777              2.5                 28160          11219.3
00:34:45.033 INFO  ProgressMeter -         chr1:5825264              2.7                 30440          11372.5
00:34:55.083 INFO  ProgressMeter -         chr1:6318878              2.8                 32840          11546.6
00:35:05.095 INFO  ProgressMeter -         chr1:6721505              3.0                 34900          11590.8
00:35:15.107 INFO  ProgressMeter -         chr1:7186554              3.2                 37070          11665.1
00:35:25.211 INFO  ProgressMeter -         chr1:7690391              3.3                 39360          11762.4
00:35:35.220 INFO  ProgressMeter -         chr1:8185327              3.5                 41590          11838.6
00:35:45.253 INFO  ProgressMeter -         chr1:8625649              3.7                 43710          11876.7
00:35:55.276 INFO  ProgressMeter -         chr1:8968710              3.8                 45650          11865.3
00:36:05.293 INFO  ProgressMeter -         chr1:9492293              4.0                 48070          11974.7
00:36:15.313 INFO  ProgressMeter -        chr1:10006484              4.2                 50420          12058.5
00:36:25.329 INFO  ProgressMeter -        chr1:10452915              4.3                 52630          12103.8
00:36:35.346 INFO  ProgressMeter -        chr1:10898218              4.5                 54800          12136.8
00:36:45.365 INFO  ProgressMeter -        chr1:11265190              4.7                 56830          12137.5
00:36:55.397 INFO  ProgressMeter -        chr1:11736369              4.8                 59090          12185.1
00:37:05.403 INFO  ProgressMeter -        chr1:12251712              5.0                 61390          12238.6
00:37:15.425 INFO  ProgressMeter -        chr1:12531874              5.2                 63060          12166.3
00:37:25.443 INFO  ProgressMeter -        chr1:12843751              5.4                 64910          12132.4
00:37:35.445 INFO  ProgressMeter -        chr1:13213568              5.5                 66890          12124.7
00:37:45.458 INFO  ProgressMeter -        chr1:13487467              5.7                 68530          12057.3
00:37:55.508 INFO  ProgressMeter -        chr1:13932171              5.9                 70610          12067.6
00:38:05.555 INFO  ProgressMeter -        chr1:14361924              6.0                 72690          12077.4
00:38:15.588 INFO  ProgressMeter -        chr1:14688206              6.2                 74580          12056.5
00:38:25.602 INFO  ProgressMeter -        chr1:15020990              6.4                 76450          12034.1
00:38:35.626 INFO  ProgressMeter -        chr1:15415363              6.5                 78510          12041.7
00:38:45.666 INFO  ProgressMeter -        chr1:15760620              6.7                 80450          12030.5
00:38:55.698 INFO  ProgressMeter -        chr1:16098924              6.9                 82430          12025.9
00:39:05.721 INFO  ProgressMeter -        chr1:16400264              7.0                 84220          11994.7
00:39:15.768 INFO  ProgressMeter -        chr1:16628504              7.2                 85760          11929.5
00:39:25.785 INFO  ProgressMeter -        chr1:16743806              7.4                 86640          11778.4
00:39:35.797 INFO  ProgressMeter -        chr1:17041603              7.5                 88360          11745.8
00:39:45.821 INFO  ProgressMeter -        chr1:17344718              7.7                 90110          11718.2
00:39:55.823 INFO  ProgressMeter -        chr1:17772291              7.9                 92260          11743.2
00:40:05.852 INFO  ProgressMeter -        chr1:18160344              8.0                 94310          11754.1
00:40:15.894 INFO  ProgressMeter -        chr1:18579359              8.2                 96370          11765.4
00:40:25.922 INFO  ProgressMeter -        chr1:18905393              8.4                 98210          11750.3
00:40:35.975 INFO  ProgressMeter -        chr1:19270946              8.5                100150          11746.9
00:40:45.985 INFO  ProgressMeter -        chr1:19660799              8.7                102190          11756.1
