Using GATK jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -Xmx200g -XX:+UseParallelGC -XX:ParallelGCThreads=4 -jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar Mutect2 -R resources/genome.fa -I results/recal/P066/P066_dna_normal_recal.bam --max-mnp-distance 0 -O results/mutect2/pon/P066_normal_for_pon.vcf.gz
14:49:48.610 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
14:49:48.697 INFO  Mutect2 - ------------------------------------------------------------
14:49:48.699 INFO  Mutect2 - The Genome Analysis Toolkit (GATK) v4.5.0.0
14:49:48.699 INFO  Mutect2 - For support and documentation go to https://software.broadinstitute.org/gatk/
14:49:48.699 INFO  Mutect2 - Executing as vsc35407@i28l15 on Linux v4.18.0-513.24.1.el8_9.x86_64 amd64
14:49:48.700 INFO  Mutect2 - Java runtime: OpenJDK 64-Bit Server VM v17.0.10-internal+0-adhoc..src
14:49:48.700 INFO  Mutect2 - Start Date/Time: June 24, 2024 at 2:49:48 PM CEST
14:49:48.700 INFO  Mutect2 - ------------------------------------------------------------
14:49:48.700 INFO  Mutect2 - ------------------------------------------------------------
14:49:48.700 INFO  Mutect2 - HTSJDK Version: 4.1.0
14:49:48.700 INFO  Mutect2 - Picard Version: 3.1.1
14:49:48.700 INFO  Mutect2 - Built for Spark Version: 3.5.0
14:49:48.701 INFO  Mutect2 - HTSJDK Defaults.COMPRESSION_LEVEL : 2
14:49:48.701 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
14:49:48.701 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
14:49:48.701 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
14:49:48.701 INFO  Mutect2 - Deflater: IntelDeflater
14:49:48.701 INFO  Mutect2 - Inflater: IntelInflater
14:49:48.701 INFO  Mutect2 - GCS max retries/reopens: 20
14:49:48.701 INFO  Mutect2 - Requester pays: disabled
14:49:48.701 INFO  Mutect2 - Initializing engine
14:49:49.003 INFO  Mutect2 - Done initializing engine
14:49:49.008 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
14:49:49.011 INFO  NativeLibraryLoader - Loading libgkl_smithwaterman.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_smithwaterman.so
14:49:49.012 INFO  IntelSmithWaterman - Using CPU-supported AVX-512 instructions
14:49:49.012 INFO  SmithWatermanAligner - Using AVX accelerated SmithWaterman implementation
14:49:49.020 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
14:49:49.038 INFO  IntelPairHmm - Using CPU-supported AVX-512 instructions
14:49:49.038 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
14:49:49.039 INFO  IntelPairHmm - Available threads: 4
14:49:49.039 INFO  IntelPairHmm - Requested threads: 4
14:49:49.039 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
14:49:49.138 INFO  ProgressMeter - Starting traversal
14:49:49.138 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
14:49:59.162 INFO  ProgressMeter -          chr1:346985              0.2                  1770          10594.6
14:50:09.177 INFO  ProgressMeter -         chr1:1150279              0.3                  5850          17516.7
14:50:19.181 INFO  ProgressMeter -         chr1:1903869              0.5                  9850          19672.5
14:50:29.202 INFO  ProgressMeter -         chr1:2365625              0.7                 12730          19064.5
14:50:39.210 INFO  ProgressMeter -         chr1:3155984              0.8                 16980          20346.7
14:50:49.226 INFO  ProgressMeter -         chr1:3820960              1.0                 20720          20689.7
14:50:59.239 INFO  ProgressMeter -         chr1:4616609              1.2                 24920          21329.2
14:51:09.248 INFO  ProgressMeter -         chr1:5341605              1.3                 28870          21622.8
14:51:19.258 INFO  ProgressMeter -         chr1:6353706              1.5                 33800          22503.3
14:51:29.258 INFO  ProgressMeter -         chr1:7233578              1.7                 38330          22970.4
14:51:39.259 INFO  ProgressMeter -         chr1:8026589              1.8                 42680          23254.4
14:51:49.266 INFO  ProgressMeter -         chr1:8925667              2.0                 47290          23619.8
14:51:59.282 INFO  ProgressMeter -         chr1:9861464              2.2                 52050          23996.5
14:52:09.285 INFO  ProgressMeter -        chr1:10764718              2.3                 56600          24231.7
14:52:19.290 INFO  ProgressMeter -        chr1:11560115              2.5                 60890          24331.3
14:52:29.331 INFO  ProgressMeter -        chr1:12484848              2.7                 65550          24551.6
14:52:39.340 INFO  ProgressMeter -        chr1:13083027              2.8                 69070          24348.9
14:52:49.353 INFO  ProgressMeter -        chr1:13943065              3.0                 73530          24480.8
14:52:59.354 INFO  ProgressMeter -        chr1:14710885              3.2                 77720          24515.3
14:53:09.359 INFO  ProgressMeter -        chr1:15477190              3.3                 81970          24563.9
14:53:19.370 INFO  ProgressMeter -        chr1:16377786              3.5                 86650          24729.8
14:53:29.389 INFO  ProgressMeter -        chr1:16815940              3.7                 89190          24296.8
14:53:39.393 INFO  ProgressMeter -        chr1:17702244              3.8                 93690          24413.8
14:53:49.399 INFO  ProgressMeter -        chr1:18465166              4.0                 97870          24440.9
14:53:59.400 INFO  ProgressMeter -        chr1:19324354              4.2                102360          24540.7
14:54:09.400 INFO  ProgressMeter -        chr1:20164678              4.3                106790          24619.0
14:54:19.419 INFO  ProgressMeter -        chr1:21158378              4.5                111710          24798.6
14:54:29.450 INFO  ProgressMeter -        chr1:21916709              4.7                115920          24812.4
14:54:39.468 INFO  ProgressMeter -        chr1:22777561              4.8                120410          24884.1
14:54:49.468 INFO  ProgressMeter -        chr1:23765365              5.0                125340          25040.5
14:54:59.475 INFO  ProgressMeter -        chr1:24605376              5.2                129820          25099.2
14:55:09.489 INFO  ProgressMeter -        chr1:25643750              5.3                134830          25252.9
14:55:19.492 INFO  ProgressMeter -        chr1:26513402              5.5                139370          25312.8
14:55:29.500 INFO  ProgressMeter -        chr1:27639521              5.7                144660          25501.1
14:55:39.514 INFO  ProgressMeter -        chr1:28709211              5.8                149870          25664.4
14:55:49.534 INFO  ProgressMeter -        chr1:29546029              6.0                154340          25695.1
14:55:59.586 INFO  ProgressMeter -        chr1:30440420              6.2                158950          25744.5
14:56:09.595 INFO  ProgressMeter -        chr1:31227889              6.3                163270          25748.5
14:56:19.600 INFO  ProgressMeter -        chr1:32321819              6.5                168400          25877.0
14:56:29.600 INFO  ProgressMeter -        chr1:33479677              6.7                173730          26029.4
14:56:39.624 INFO  ProgressMeter -        chr1:34507440              6.8                178680          26117.3
14:56:49.624 INFO  ProgressMeter -        chr1:35616596              7.0                183870          26236.8
14:56:59.637 INFO  ProgressMeter -        chr1:36584560              7.2                188730          26303.9
14:57:09.638 INFO  ProgressMeter -        chr1:37558439              7.3                193570          26365.9
14:57:19.645 INFO  ProgressMeter -        chr1:38606719              7.5                198630          26454.2
14:57:29.653 INFO  ProgressMeter -        chr1:39440098              7.7                203110          26463.0
14:57:39.683 INFO  ProgressMeter -        chr1:40413237              7.8                207960          26517.3
14:57:49.693 INFO  ProgressMeter -        chr1:41412138              8.0                212840          26574.3
14:57:59.705 INFO  ProgressMeter -        chr1:42339097              8.2                217570          26610.5
14:58:09.713 INFO  ProgressMeter -        chr1:43298611              8.3                222430          26660.9
14:58:19.715 INFO  ProgressMeter -        chr1:44258574              8.5                227180          26696.9
