Using GATK jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -Xmx200g -XX:+UseParallelGC -XX:ParallelGCThreads=4 -jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar Mutect2 -R resources/genome.fa -I results/recal/P034/P034_dna_normal_recal.bam --max-mnp-distance 0 -O results/mutect2/pon/P034_normal_for_pon.vcf.gz
14:49:52.875 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
14:49:52.984 INFO  Mutect2 - ------------------------------------------------------------
14:49:52.987 INFO  Mutect2 - The Genome Analysis Toolkit (GATK) v4.5.0.0
14:49:52.987 INFO  Mutect2 - For support and documentation go to https://software.broadinstitute.org/gatk/
14:49:52.987 INFO  Mutect2 - Executing as vsc35407@i28l12 on Linux v4.18.0-513.24.1.el8_9.x86_64 amd64
14:49:52.987 INFO  Mutect2 - Java runtime: OpenJDK 64-Bit Server VM v17.0.10-internal+0-adhoc..src
14:49:52.988 INFO  Mutect2 - Start Date/Time: June 24, 2024 at 2:49:52 PM CEST
14:49:52.988 INFO  Mutect2 - ------------------------------------------------------------
14:49:52.988 INFO  Mutect2 - ------------------------------------------------------------
14:49:52.988 INFO  Mutect2 - HTSJDK Version: 4.1.0
14:49:52.988 INFO  Mutect2 - Picard Version: 3.1.1
14:49:52.988 INFO  Mutect2 - Built for Spark Version: 3.5.0
14:49:52.989 INFO  Mutect2 - HTSJDK Defaults.COMPRESSION_LEVEL : 2
14:49:52.989 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
14:49:52.989 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
14:49:52.989 INFO  Mutect2 - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
14:49:52.989 INFO  Mutect2 - Deflater: IntelDeflater
14:49:52.989 INFO  Mutect2 - Inflater: IntelInflater
14:49:52.989 INFO  Mutect2 - GCS max retries/reopens: 20
14:49:52.990 INFO  Mutect2 - Requester pays: disabled
14:49:52.990 INFO  Mutect2 - Initializing engine
14:49:53.321 INFO  Mutect2 - Done initializing engine
14:49:53.328 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
14:49:53.329 INFO  NativeLibraryLoader - Loading libgkl_smithwaterman.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_smithwaterman.so
14:49:53.330 INFO  IntelSmithWaterman - Using CPU-supported AVX-512 instructions
14:49:53.330 INFO  SmithWatermanAligner - Using AVX accelerated SmithWaterman implementation
14:49:53.340 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
14:49:53.366 INFO  IntelPairHmm - Using CPU-supported AVX-512 instructions
14:49:53.366 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
14:49:53.367 INFO  IntelPairHmm - Available threads: 4
14:49:53.367 INFO  IntelPairHmm - Requested threads: 4
14:49:53.367 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
14:49:53.405 INFO  ProgressMeter - Starting traversal
14:49:53.405 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
14:50:03.458 INFO  ProgressMeter -          chr1:340782              0.2                  1640           9788.1
14:50:13.533 INFO  ProgressMeter -          chr1:807263              0.3                  4170          12431.1
14:50:23.555 INFO  ProgressMeter -         chr1:1339486              0.5                  6980          13891.0
14:50:33.573 INFO  ProgressMeter -         chr1:1847215              0.7                  9720          14519.0
14:50:43.578 INFO  ProgressMeter -         chr1:2224168              0.8                 11910          14242.7
14:50:53.614 INFO  ProgressMeter -         chr1:2735130              1.0                 14650          14599.1
14:51:03.616 INFO  ProgressMeter -         chr1:3241191              1.2                 17500          14954.9
14:51:13.627 INFO  ProgressMeter -         chr1:3595748              1.3                 19650          14696.7
14:51:23.648 INFO  ProgressMeter -         chr1:4086927              1.5                 22340          14853.2
14:51:33.657 INFO  ProgressMeter -         chr1:4577568              1.7                 25070          15004.2
14:51:43.664 INFO  ProgressMeter -         chr1:5080223              1.8                 27780          15117.1
14:51:53.702 INFO  ProgressMeter -         chr1:5628721              2.0                 30680          15302.1
14:52:03.725 INFO  ProgressMeter -         chr1:6265640              2.2                 33860          15589.4
14:52:13.741 INFO  ProgressMeter -         chr1:6827821              2.3                 36850          15755.0
14:52:23.751 INFO  ProgressMeter -         chr1:7420569              2.5                 39960          15947.2
14:52:33.761 INFO  ProgressMeter -         chr1:7918483              2.7                 42730          15988.2
14:52:43.786 INFO  ProgressMeter -         chr1:8566478              2.8                 46010          16202.5
14:52:53.803 INFO  ProgressMeter -         chr1:9072972              3.0                 48820          16237.5
14:53:03.808 INFO  ProgressMeter -         chr1:9877132              3.2                 52530          16553.3
14:53:13.841 INFO  ProgressMeter -        chr1:10590966              3.3                 55970          16754.5
14:53:23.845 INFO  ProgressMeter -        chr1:11146143              3.5                 58850          16779.1
14:53:33.845 INFO  ProgressMeter -        chr1:11669710              3.7                 61700          16793.7
14:53:43.869 INFO  ProgressMeter -        chr1:12272092              3.8                 64710          16846.9
14:53:53.975 INFO  ProgressMeter -        chr1:12586991              4.0                 66670          16628.0
14:54:03.997 INFO  ProgressMeter -        chr1:13061375              4.2                 69420          16621.4
14:54:14.005 INFO  ProgressMeter -        chr1:13591185              4.3                 72270          16639.3
14:54:24.020 INFO  ProgressMeter -        chr1:14164913              4.5                 75230          16679.8
14:54:34.027 INFO  ProgressMeter -        chr1:14674272              4.7                 78010          16679.4
14:54:44.043 INFO  ProgressMeter -        chr1:15212334              4.8                 80930          16707.4
14:54:54.056 INFO  ProgressMeter -        chr1:15639544              5.0                 83440          16651.9
14:55:04.063 INFO  ProgressMeter -        chr1:16094223              5.2                 86020          16613.8
14:55:14.226 INFO  ProgressMeter -        chr1:16415528              5.3                 87850          16429.7
14:55:24.275 INFO  ProgressMeter -        chr1:16627917              5.5                 89160          16168.3
14:55:34.279 INFO  ProgressMeter -        chr1:16963762              5.7                 91010          16019.4
14:55:44.280 INFO  ProgressMeter -        chr1:17600695              5.8                 94130          16096.3
14:55:54.300 INFO  ProgressMeter -        chr1:18072303              6.0                 96810          16095.0
14:56:04.300 INFO  ProgressMeter -        chr1:18621676              6.2                 99760          16138.3
14:56:14.301 INFO  ProgressMeter -        chr1:19127005              6.3                102550          16154.1
14:56:24.305 INFO  ProgressMeter -        chr1:19692084              6.5                105590          16207.2
14:56:34.322 INFO  ProgressMeter -        chr1:20315566              6.7                108710          16269.2
14:56:44.324 INFO  ProgressMeter -        chr1:20849193              6.8                111650          16302.5
14:56:54.330 INFO  ProgressMeter -        chr1:21378023              7.0                114550          16328.3
14:57:04.410 INFO  ProgressMeter -        chr1:21826633              7.2                117100          16301.4
14:57:14.461 INFO  ProgressMeter -        chr1:22411108              7.4                120070          16334.0
14:57:24.493 INFO  ProgressMeter -        chr1:23018046              7.5                123200          16387.0
14:57:34.513 INFO  ProgressMeter -        chr1:23655573              7.7                126420          16449.9
14:57:44.532 INFO  ProgressMeter -        chr1:24117008              7.9                129130          16445.2
14:57:54.556 INFO  ProgressMeter -        chr1:24696684              8.0                132180          16483.0
14:58:04.556 INFO  ProgressMeter -        chr1:25275799              8.2                135170          16512.6
14:58:14.557 INFO  ProgressMeter -        chr1:25906761              8.4                138310          16559.0
14:58:24.569 INFO  ProgressMeter -        chr1:26435228              8.5                141200          16574.0
