Using GATK jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar GetPileupSummaries -I results/recal/P037/P037_dna_normal_recal.bam -L resources/filtered_gnomad_chr.vcf.gz -V resources/filtered_gnomad_chr.vcf.gz -O results/mutect2/P037/P037_normal_pileup_summaries.table
15:24:21.103 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
15:24:21.314 INFO  GetPileupSummaries - ------------------------------------------------------------
15:24:21.317 INFO  GetPileupSummaries - The Genome Analysis Toolkit (GATK) v4.5.0.0
15:24:21.317 INFO  GetPileupSummaries - For support and documentation go to https://software.broadinstitute.org/gatk/
15:24:21.317 INFO  GetPileupSummaries - Executing as vsc35407@g28l12 on Linux v4.18.0-513.24.1.el8_9.x86_64 amd64
15:24:21.318 INFO  GetPileupSummaries - Java runtime: OpenJDK 64-Bit Server VM v17.0.10-internal+0-adhoc..src
15:24:21.318 INFO  GetPileupSummaries - Start Date/Time: July 14, 2024 at 3:24:21 PM CEST
15:24:21.318 INFO  GetPileupSummaries - ------------------------------------------------------------
15:24:21.319 INFO  GetPileupSummaries - ------------------------------------------------------------
15:24:21.324 INFO  GetPileupSummaries - HTSJDK Version: 4.1.0
15:24:21.324 INFO  GetPileupSummaries - Picard Version: 3.1.1
15:24:21.324 INFO  GetPileupSummaries - Built for Spark Version: 3.5.0
15:24:21.324 INFO  GetPileupSummaries - HTSJDK Defaults.COMPRESSION_LEVEL : 2
15:24:21.324 INFO  GetPileupSummaries - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
15:24:21.324 INFO  GetPileupSummaries - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
15:24:21.325 INFO  GetPileupSummaries - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
15:24:21.326 INFO  GetPileupSummaries - Deflater: IntelDeflater
15:24:21.326 INFO  GetPileupSummaries - Inflater: IntelInflater
15:24:21.327 INFO  GetPileupSummaries - GCS max retries/reopens: 20
15:24:21.327 INFO  GetPileupSummaries - Requester pays: disabled
15:24:21.328 INFO  GetPileupSummaries - Initializing engine
15:24:21.534 INFO  FeatureManager - Using codec VCFCodec to read file file:///lustre1/project/stg_00096/home/rdewin/WGS/resources/filtered_gnomad_chr.vcf.gz
15:24:21.718 INFO  FeatureManager - Using codec VCFCodec to read file file:///lustre1/project/stg_00096/home/rdewin/WGS/resources/filtered_gnomad_chr.vcf.gz
15:25:44.708 INFO  IntervalArgumentCollection - Processing 8916026 bp from intervals
15:25:45.119 INFO  GetPileupSummaries - Done initializing engine
15:25:45.127 INFO  ProgressMeter - Starting traversal
15:25:45.127 INFO  ProgressMeter -        Current Locus  Elapsed Minutes        Loci Processed      Loci/Minute
15:26:23.706 INFO  ProgressMeter -          chr1:262958              0.6                  1000           1555.7
15:26:33.788 INFO  ProgressMeter -         chr1:6910695              0.8                 28000          34524.6
15:26:43.847 INFO  ProgressMeter -        chr1:15246724              1.0                 59000          60286.1
15:26:53.894 INFO  ProgressMeter -        chr1:24577436              1.1                 88000          76781.0
15:27:04.220 INFO  ProgressMeter -        chr1:34820054              1.3                116000          87997.7
15:27:14.272 INFO  ProgressMeter -        chr1:44263229              1.5                142000          95575.7
15:27:24.308 INFO  ProgressMeter -        chr1:54575693              1.7                168000         101632.4
15:27:34.534 INFO  ProgressMeter -        chr1:63793940              1.8                196000         107488.6
15:27:44.767 INFO  ProgressMeter -        chr1:74446508              2.0                223000         111836.4
15:27:55.094 INFO  ProgressMeter -        chr1:84630504              2.2                252000         116337.2
15:28:05.323 INFO  ProgressMeter -        chr1:95239767              2.3                280000         119833.1
15:28:15.391 INFO  ProgressMeter -       chr1:105569220              2.5                310000         123783.0
15:28:25.520 INFO  ProgressMeter -       chr1:115781760              2.7                338000         126439.4
15:28:35.835 INFO  ProgressMeter -       chr1:147285200              2.8                370000         130047.4
15:28:45.928 INFO  ProgressMeter -       chr1:157145505              3.0                398000         132079.6
15:28:56.262 INFO  ProgressMeter -       chr1:166835479              3.2                427000         134041.4
15:29:06.335 INFO  ProgressMeter -       chr1:176758038              3.4                454000         135382.3
15:29:16.572 INFO  ProgressMeter -       chr1:187084292              3.5                482000         136773.8
15:29:26.679 INFO  ProgressMeter -       chr1:197519409              3.7                512000         138658.2
15:29:36.772 INFO  ProgressMeter -       chr1:207249341              3.9                539000         139610.8
15:29:46.916 INFO  ProgressMeter -       chr1:216395961              4.0                567000         140701.2
15:29:56.937 INFO  ProgressMeter -       chr1:226259844              4.2                595000         141773.6
15:30:07.256 INFO  ProgressMeter -       chr1:235814325              4.4                624000         142831.0
15:30:17.278 INFO  ProgressMeter -       chr1:244685139              4.5                653000         143964.7
15:30:27.508 INFO  ProgressMeter -         chr2:3711393              4.7                683000         145123.1
15:30:37.573 INFO  ProgressMeter -        chr2:13133401              4.9                714000         146488.6
15:30:47.743 INFO  ProgressMeter -        chr2:23033629              5.0                745000         147712.0
15:30:57.991 INFO  ProgressMeter -        chr2:33440116              5.2                772000         148051.5
15:31:08.164 INFO  ProgressMeter -        chr2:42202950              5.4                804000         149333.2
15:31:18.402 INFO  ProgressMeter -        chr2:50802922              5.6                832000         149786.2
15:31:28.426 INFO  ProgressMeter -        chr2:59816186              5.7                862000         150656.3
15:31:38.769 INFO  ProgressMeter -        chr2:69853001              5.9                890000         151000.2
15:31:49.089 INFO  ProgressMeter -        chr2:79440567              6.1                919000         151499.7
15:31:59.309 INFO  ProgressMeter -        chr2:88970526              6.2                950000         152332.7
15:32:09.363 INFO  ProgressMeter -       chr2:103645858              6.4                978000         152718.6
15:32:19.580 INFO  ProgressMeter -       chr2:114288960              6.6               1007000         153174.1
15:32:29.867 INFO  ProgressMeter -       chr2:124193948              6.7               1037000         153728.3
15:32:40.110 INFO  ProgressMeter -       chr2:133698501              6.9               1069000         154560.5
15:32:50.318 INFO  ProgressMeter -       chr2:143448078              7.1               1099000         155083.6
15:33:00.489 INFO  ProgressMeter -       chr2:154538957              7.3               1125000         155043.4
15:33:10.614 INFO  ProgressMeter -       chr2:165290871              7.4               1152000         155156.0
