Using GATK jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -jar /lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar GetPileupSummaries -I results/recal/P016/P016_dna_tumor_recal.bam -L resources/filtered_gnomad_chr.vcf.gz -V resources/filtered_gnomad_chr.vcf.gz -O results/mutect2/P016/P016_tumor_pileup_summaries.table
13:59:54.943 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/lustre1/project/stg_00096/home/rdewin/system/miniconda/envs/WGS/share/gatk4-4.5.0.0-0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
13:59:55.028 INFO  GetPileupSummaries - ------------------------------------------------------------
13:59:55.030 INFO  GetPileupSummaries - The Genome Analysis Toolkit (GATK) v4.5.0.0
13:59:55.030 INFO  GetPileupSummaries - For support and documentation go to https://software.broadinstitute.org/gatk/
13:59:55.031 INFO  GetPileupSummaries - Executing as vsc35407@i28l15 on Linux v4.18.0-513.24.1.el8_9.x86_64 amd64
13:59:55.032 INFO  GetPileupSummaries - Java runtime: OpenJDK 64-Bit Server VM v17.0.10-internal+0-adhoc..src
13:59:55.032 INFO  GetPileupSummaries - Start Date/Time: July 14, 2024 at 1:59:54 PM CEST
13:59:55.032 INFO  GetPileupSummaries - ------------------------------------------------------------
13:59:55.032 INFO  GetPileupSummaries - ------------------------------------------------------------
13:59:55.033 INFO  GetPileupSummaries - HTSJDK Version: 4.1.0
13:59:55.033 INFO  GetPileupSummaries - Picard Version: 3.1.1
13:59:55.033 INFO  GetPileupSummaries - Built for Spark Version: 3.5.0
13:59:55.033 INFO  GetPileupSummaries - HTSJDK Defaults.COMPRESSION_LEVEL : 2
13:59:55.033 INFO  GetPileupSummaries - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
13:59:55.033 INFO  GetPileupSummaries - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
13:59:55.034 INFO  GetPileupSummaries - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
13:59:55.034 INFO  GetPileupSummaries - Deflater: IntelDeflater
13:59:55.034 INFO  GetPileupSummaries - Inflater: IntelInflater
13:59:55.034 INFO  GetPileupSummaries - GCS max retries/reopens: 20
13:59:55.034 INFO  GetPileupSummaries - Requester pays: disabled
13:59:55.034 INFO  GetPileupSummaries - Initializing engine
13:59:55.140 INFO  FeatureManager - Using codec VCFCodec to read file file:///lustre1/project/stg_00096/home/rdewin/WGS/resources/filtered_gnomad_chr.vcf.gz
13:59:55.259 INFO  FeatureManager - Using codec VCFCodec to read file file:///lustre1/project/stg_00096/home/rdewin/WGS/resources/filtered_gnomad_chr.vcf.gz
14:00:55.863 INFO  IntervalArgumentCollection - Processing 8916026 bp from intervals
14:00:56.008 INFO  GetPileupSummaries - Done initializing engine
14:00:56.159 INFO  ProgressMeter - Starting traversal
14:00:56.159 INFO  ProgressMeter -        Current Locus  Elapsed Minutes        Loci Processed      Loci/Minute
14:01:25.548 INFO  ProgressMeter -          chr1:252555              0.5                  1000           2041.7
14:01:35.691 INFO  ProgressMeter -         chr1:6081042              0.7                 26000          39461.7
14:01:45.723 INFO  ProgressMeter -        chr1:13047735              0.8                 51000          61738.4
14:01:55.870 INFO  ProgressMeter -        chr1:20040622              1.0                 75000          75363.0
14:02:06.034 INFO  ProgressMeter -        chr1:27886186              1.2                 97000          83291.6
14:02:16.238 INFO  ProgressMeter -        chr1:35920090              1.3                119000          89162.0
14:02:26.678 INFO  ProgressMeter -        chr1:43773480              1.5                141000          93461.0
14:02:37.000 INFO  ProgressMeter -        chr1:52704927              1.7                162000          96390.3
14:02:47.128 INFO  ProgressMeter -        chr1:59943239              1.8                185000         100027.9
14:02:57.152 INFO  ProgressMeter -        chr1:67884170              2.0                207000         102650.6
14:03:07.496 INFO  ProgressMeter -        chr1:77046973              2.2                230000         105073.2
14:03:17.626 INFO  ProgressMeter -        chr1:85245150              2.4                254000         107729.1
14:03:27.981 INFO  ProgressMeter -        chr1:93948704              2.5                277000         109470.3
14:03:38.164 INFO  ProgressMeter -       chr1:102329972              2.7                300000         111108.4
14:03:48.353 INFO  ProgressMeter -       chr1:110763491              2.9                324000         112895.9
14:03:58.463 INFO  ProgressMeter -       chr1:118630099              3.0                346000         113875.7
14:04:08.779 INFO  ProgressMeter -       chr1:147577357              3.2                372000         115875.8
14:04:18.824 INFO  ProgressMeter -       chr1:155633202              3.4                394000         116645.7
14:04:28.854 INFO  ProgressMeter -       chr1:163002320              3.5                417000         117633.8
14:04:38.865 INFO  ProgressMeter -       chr1:170435643              3.7                440000         118541.9
14:04:49.153 INFO  ProgressMeter -       chr1:179271542              3.9                462000         118973.0
14:04:59.471 INFO  ProgressMeter -       chr1:187712437              4.1                485000         119599.5
14:05:09.533 INFO  ProgressMeter -       chr1:196245858              4.2                510000         120770.1
14:05:19.791 INFO  ProgressMeter -       chr1:204226631              4.4                532000         121078.3
14:05:29.916 INFO  ProgressMeter -       chr1:211577567              4.6                554000         121422.0
14:05:40.266 INFO  ProgressMeter -       chr1:220015356              4.7                579000         122277.9
14:05:50.321 INFO  ProgressMeter -       chr1:229082245              4.9                604000         123197.4
14:06:00.535 INFO  ProgressMeter -       chr1:238008952              5.1                633000         124780.3
14:06:10.759 INFO  ProgressMeter -       chr1:246948692              5.2                663000         126446.7
14:06:20.853 INFO  ProgressMeter -         chr2:5184620              5.4                690000         127504.7
14:06:31.022 INFO  ProgressMeter -        chr2:12654745              5.6                714000         127932.9
14:06:41.056 INFO  ProgressMeter -        chr2:20270471              5.7                738000         128386.2
14:06:51.480 INFO  ProgressMeter -        chr2:28966406              5.9                760000         128335.0
14:07:01.715 INFO  ProgressMeter -        chr2:36282964              6.1                785000         128844.8
14:07:11.870 INFO  ProgressMeter -        chr2:43461503              6.3                809000         129195.4
14:07:21.962 INFO  ProgressMeter -        chr2:50337011              6.4                832000         129392.8
14:07:32.326 INFO  ProgressMeter -        chr2:57715444              6.6                858000         129945.2
14:07:42.510 INFO  ProgressMeter -        chr2:66258697              6.8                880000         129936.9
14:07:52.915 INFO  ProgressMeter -        chr2:74020191              6.9                903000         130004.4
14:08:03.023 INFO  ProgressMeter -        chr2:81675767              7.1                928000         130440.0
14:08:13.184 INFO  ProgressMeter -        chr2:90343020              7.3                954000         130976.5
